segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,000","00:00:02,120",0.0,2.12,2.12,Diese Untertitel sind live produziert.
2,"00:00:02,160","00:00:05,560",2.16,5.56,3.3999999999999995,"Willkommen zu unserer Sendung, in der wir gleich zu Beginn"
3,"00:00:05,600","00:00:08,600",5.6,8.6,3.0,"die stellvertretende ""SPIEGEL""-Chefredakteurin begrüßen,"
4,"00:00:08,640","00:00:11,920",8.64,11.92,3.2799999999999994,um sie wenige Tage nach dieser für Deutschland so entscheidenden Wahl
5,"00:00:12,000","00:00:16,280",12.0,16.28,4.280000000000001,zu fragen: Wie geht's jetzt eigentlich weiter?
6,"00:00:16,360","00:00:19,920",16.36,19.92,3.5600000000000023,Oder vielleicht müssten man besser fragen:
7,"00:00:19,960","00:00:21,960",19.96,21.96,2.0,Geht's überhaupt weiter?
8,"00:00:22,000","00:00:24,960",22.0,24.96,2.960000000000001,"Denn was wir gerade sehen ist: die Qual nach der Wahl,"
9,"00:00:25,040","00:00:27,720",25.04,27.72,2.6799999999999997,"die Verhandlungen haben noch gar nicht begonnen,"
10,"00:00:27,760","00:00:29,880",27.76,29.88,2.1199999999999974,"da kommen schon Dinge auf den Tisch,"
11,"00:00:29,920","00:00:32,120",29.92,32.12,2.1999999999999957,"die nicht nach einem großen Plan klingen,"
12,"00:00:32,200","00:00:35,320",32.2,35.32,3.1199999999999974,"um das Land endlich wieder auf die Erfolgsspur zu bringen,"
13,"00:00:35,400","00:00:38,440",35.4,38.44,3.039999999999999,sondern stattdessen irgendwie nach Kulturkampf riechen.
14,"00:00:38,480","00:00:44,800",38.48,44.8,6.32,"500 Fragen an NGOs hat die Union, zum Beispiel an die ""Omas gegen Rechts"","
15,"00:00:44,840","00:00:46,280",44.84,46.28,1.4399999999999977,kann man ja haben.
16,"00:00:46,360","00:00:48,400",46.36,48.4,2.039999999999999,Aber die Frage an Melanie Amann lautet:
