segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,000","00:00:03,000",0.0,3.0,3.0,Untertitel: WDR mediagroup GmbH im Auftrag des WDR
2,"00:00:03,320","00:00:05,320",3.32,5.32,2.0000000000000004,Wir begrüßen Sie zur Live-Untertitelung
3,"00:00:05,640","00:00:08,800",5.64,8.8,3.160000000000001,"Wir leben über unsere Verhältnisse, sagt der Kanzler."
4,"00:00:08,840","00:00:13,160",8.84,13.16,4.32,Deswegen will die Regierung jetzt in einen Herbst der Reformen starten.
5,"00:00:13,200","00:00:15,400",13.2,15.4,2.200000000000001,Was heißt das? Wir sprechen drüber.
6,"00:00:15,440","00:00:18,600",15.44,18.6,3.160000000000002,"Das ist ""hart aber fair"". Wir sind live."
7,"00:00:20,080","00:00:23,360",20.08,23.36,3.280000000000001,V.a. der Sozialstaat soll reformiert werden.
8,"00:00:23,400","00:00:24,960",23.4,24.96,1.5600000000000023,Nur: Wen trifft das?
9,"00:00:25,000","00:00:27,160",25.0,27.16,2.16,"Die, die ohnehin schon wenig haben,"
10,"00:00:27,200","00:00:30,080",27.2,30.08,2.879999999999999,oder werden jetzt die Reichen zur Kasse gebeten?
11,"00:00:30,120","00:00:31,480",30.12,31.48,1.3599999999999994,Unser Thema heute:
12,"00:00:31,520","00:00:35,000",31.52,35.0,3.4800000000000004,"""Sozialstaat zu teuer - Bullshit oder bittere Wahrheit?"""
13,"00:00:35,040","00:00:38,240",35.04,38.24,3.200000000000003,Und dazu freue ich mich auf diese Gäste:
14,"00:00:38,280","00:00:41,640",38.28,41.64,3.3599999999999994,"Thorsten Frei, CDU, Chef des Bundeskanzleramts."
15,"00:00:41,680","00:00:46,120",41.68,46.12,4.439999999999998,"Matthias Miersch, Vorsitzender der SPD-Bundestagsfraktion."
16,"00:00:46,160","00:00:50,440",46.16,50.44,4.280000000000001,"Ricarda Lang, Bundestagsabgeordnete der Grünen."
17,"00:00:50,480","00:00:56,040",50.48,56.04,5.560000000000002,"Katja Kipping, Geschäftsführerin des Wohlfahrtverbands Der Paritätische."
18,"00:00:56,080","00:00:58,320",56.08,58.32,2.240000000000002,Außerdem später bei uns:
19,"00:00:58,360","00:01:02,080",58.36,62.08,3.719999999999999,"Stella Pazzi, Softwareunternehmerin aus Saarbrücken."
20,"00:01:02,120","00:01:06,680",62.12,66.68,4.560000000000009,"Und Marcus Weichert, Geschäftsführer des Jobcenters in Dortmund."
21,"00:01:13,800","00:01:16,720",73.8,76.72,2.9200000000000017,Das ist die Runde. Wir legen los.
22,"00:01:23,760","00:01:26,840",83.76,86.84,3.0799999999999983,Wir wollen zu Beginn einmal auf die Ergebnisse aus NRW
23,"00:01:26,880","00:01:29,080",86.88,89.08,2.200000000000003,von gestern gucken.
24,"00:01:29,400","00:01:32,360",89.4,92.36,2.9599999999999937,Mehr als 13 Mio. Menschen waren aufgerufen zur Wahl.
25,"00:01:32,440","00:01:34,880",92.44,94.88,2.4399999999999977,Viele haben auch gewählt.
26,"00:01:35,200","00:01:36,520",95.2,96.52000000000001,1.3200000000000074,Bei den Kommunalwahlen.
27,"00:01:36,600","00:01:39,880",96.6,99.88,3.280000000000001,Die größten Verlierer dieser Wahl waren die Grünen.
28,"00:01:39,960","00:01:42,520",99.96000000000001,102.52000000000001,2.5600000000000023,"6,5 Prozentpunkte verloren."
29,"00:01:43,920","00:01:46,280",103.92,106.28,2.3599999999999994,Die AfD hat ihr Ergebnis verdreifacht.
30,"00:01:46,320","00:01:48,480",106.32,108.47999999999999,2.1599999999999966,Was hat mehr geschmerzt?
31,"00:01:48,480","00:01:52,040",108.47999999999999,112.03999999999999,3.5600000000000023,(Lang) Ehrlicherweise erst mal unser Ergebnis.
32,"00:01:52,080","00:01:55,920",112.08,115.92,3.8400000000000034,"Weil wenn wir auf vor 5 Jahren die Kommunalwahl schauen,"
33,"00:01:55,960","00:01:57,760",115.96000000000001,117.75999999999999,1.799999999999983,dann ist es ein herber Verlust.
34,"00:01:57,800","00:02:01,920",117.8,121.92,4.1200000000000045,"Wir müssen uns fragen, es gibt Frust mit der aktuellen Bundesregierung."
35,"00:02:01,960","00:02:06,120",121.96,126.12,4.160000000000011,Warum werden wir daneben nicht zu einem Ort der Hoffnung?
36,"00:02:09,400","00:02:13,720",129.4,133.72,4.319999999999993,"Warum werden unsere klassischen Themen, ökologische Themen,"
37,"00:02:14,520","00:02:16,680",134.52,136.68,2.1599999999999966,warum sind die nicht so weit oben?
38,"00:02:18,360","00:02:20,680",138.36,140.68,2.319999999999993,Das sind 2 Fragen. Haben Sie auch Antworten dafür?
39,"00:02:20,680","00:02:23,200",140.68,143.2,2.519999999999982,"Noch nicht die fertigen, wenn ich die hätte,"
