segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:01,400",0.04,1.4,1.3599999999999999,Diese Untertitel sind live produziert.
2,"00:00:01,480","00:00:04,600",1.48,4.6,3.1199999999999997,"Willkommen zu unserer Sendung, auf die ich mich sehr freue."
3,"00:00:05,280","00:00:07,400",5.28,7.4,2.12,"Ich freue mich, Ulrike Herrmann,"
4,"00:00:07,400","00:00:10,920",7.4,10.92,3.5199999999999996,in einem konstruktiven Gespräch mit Carsten Linnemann.
5,"00:00:13,960","00:00:17,760",13.96,17.76,3.8000000000000007,"Es ging schon vor der Sendung los, da sagte Ulrike Herrmann nämlich:"
6,"00:00:18,440","00:00:21,200",18.44,21.2,2.759999999999998,"""Die CDU ist ein fein geölter Machtapparat und jetzt"
7,"00:00:21,480","00:00:23,600",21.48,23.6,2.120000000000001,"auf dem Parteitag hat man wieder gesehen,"
8,"00:00:23,960","00:00:27,200",23.96,27.2,3.2399999999999984,dass sie es noch können und selbst ich als Nicht-CDU-Fan muss sagen:
9,"00:00:28,000","00:00:30,560",28.0,30.56,2.5599999999999987,"Es ist gut, wenn sie ein gutes Bild abgeben."""
10,"00:00:30,880","00:00:32,360",30.88,32.36,1.4800000000000004,Was ist denn da los?
11,"00:00:32,760","00:00:34,320",32.76,34.32,1.5600000000000023,Herzlich willkommen!
12,"00:00:37,680","00:00:40,640",37.68,40.64,2.960000000000001,"Und er ist der Macher dieser schönen Show voller Liebe,"
13,"00:00:41,000","00:00:44,240",41.0,44.24,3.240000000000002,"Harmonie und Steuererleichterungen für Gutverdiener, Carsten Linnemann,"
14,"00:00:45,160","00:00:47,400",45.16,47.4,2.240000000000002,"der Generalsekretär der Machtmaschine CDU,"
15,"00:00:47,800","00:00:50,240",47.8,50.24,2.440000000000005,"der in den letzten Wochen auffallend leise war,"
16,"00:00:50,760","00:00:53,720",50.76,53.72,2.960000000000001,der sich auffallend zurückgehalten hat.
17,"00:00:54,040","00:00:55,600",54.04,55.6,1.5600000000000023,"Böse Zungen sagen,"
18,"00:00:55,960","00:00:59,040",55.96,59.04,3.0799999999999983,weil ja jetzt Landtagswahlen in Baden-Württemberg anstehen
19,"00:00:59,440","00:01:01,960",59.44,61.96,2.520000000000003,und weil ja aus einem rehbraunen Auge ja schnell
20,"00:01:02,360","00:01:05,040",62.36,65.04,2.680000000000007,"ein blaues werden kann, aber danach, sagt er,"
21,"00:01:05,320","00:01:07,440",65.32,67.44,2.1200000000000045,danach geht's dann wirklich richtig los.
22,"00:01:07,720","00:01:09,640",67.72,69.64,1.9200000000000017,"Schluss mit dem Festival der Liebe,"
23,"00:01:09,960","00:01:13,080",69.96000000000001,73.08,3.1199999999999903,"sondern ein Feuerwerk der Reformen, denn nach den Wahlen,"
24,"00:01:13,520","00:01:16,760",73.52,76.76,3.240000000000009,"sagt er, ""gibt's absolut keine Ausreden mehr"", herzlich willkommen."
25,"00:01:17,560","00:01:21,360",77.56,81.36,3.799999999999997,"- Herr Linnemann, ganz kurz, ""rehbraunes Auge"", blaues Auge,"
26,"00:01:21,440","00:01:23,280",81.44,83.28,1.8400000000000034,wie schwer kann das werden im Wahlkampf?
27,"00:01:25,320","00:01:27,520",85.32,87.52,2.200000000000003,"Man wirft ihm Sexismus, Chauvinismus vor."
28,"00:01:27,520","00:01:31,120",87.52,91.12,3.6000000000000085,"CL: Er hat sich direkt entschuldigt für diesen Punkt,"
29,"00:01:31,120","00:01:35,720",91.12,95.72,4.599999999999994,"hat gesagt, dass er damals schon von seiner Frau eine mitbekommen hat,"
30,"00:01:35,720","00:01:37,360",95.72,97.36,1.6400000000000006,dass man das nicht macht.
31,"00:01:37,400","00:01:40,480",97.4,100.47999999999999,3.079999999999984,"Er hat direkt danach gesagt, dass es nicht richtig war,"
32,"00:01:40,520","00:01:43,160",100.52000000000001,103.16,2.6399999999999864,da muss man auch einen Haken dran machen.
33,"00:01:43,200","00:01:45,440",103.2,105.44,2.239999999999995,Das hat er gemacht.
34,"00:01:46,360","00:01:51,920",106.36,111.92,5.560000000000002,"- Was ist da passiert, Frau Herrmann, können Sie das einmal einordnen?"
35,"00:01:57,600","00:02:02,240",117.6,122.24,4.640000000000001,"UH: Ja, also wenn ich das richtig verstanden habe, das ist 8 Jahre her,"
36,"00:02:02,280","00:02:04,680",122.28,124.68,2.4000000000000057,"er war 28 Jahre, ungefähr, 29 Jahre."
37,"00:02:04,680","00:02:06,200",124.68,126.2,1.519999999999996,"Er hat darüber erzählt,"
38,"00:02:06,200","00:02:09,320",126.2,129.32,3.1199999999999903,wie es war mit einer Schulklasse zu debattieren.
39,"00:02:09,320","00:02:12,640",129.32,132.64,3.319999999999993,"Da hat er gesagt, da gab es ein Mädchen namens Eva,"
40,"00:02:12,680","00:02:15,840",132.68,135.84,3.1599999999999966,"die hat eine Frage gestellt, er hat nicht gesagt,"
41,"00:02:15,880","00:02:19,720",135.88,139.72,3.8400000000000034,"welche Frage sie gestellt hat, sondern nur, wie sie aussah:"
42,"00:02:19,720","00:02:22,520",139.72,142.52,2.8000000000000114,Braune Haare und rehbraune Augen.
