segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:02,000",0.04,2.0,1.96,Diese Untertitel sind live produziert.
2,"00:00:04,040","00:00:08,360",4.04,8.36,4.319999999999999,Friedrich Merz trifft Donald Trump.
3,"00:00:08,400","00:00:10,520",8.4,10.52,2.119999999999999,Duell oder Duett?
4,"00:00:10,560","00:00:14,280",10.56,14.28,3.719999999999999,Das fragen wir uns und damit guten Abend liebe Zuschauer.
5,"00:00:15,000","00:00:17,760",15.0,17.76,2.7600000000000016,"Er brauchte kein Baldrian vor diesem Treffen,"
6,"00:00:17,800","00:00:19,280",17.8,19.28,1.4800000000000004,sagte Friedrich Merz.
7,"00:00:19,320","00:00:21,440",19.32,21.44,2.120000000000001,"Aber auch er wusste, dass es so eine Art ""Feuerprobe"" werden würde."
8,"00:00:21,440","00:00:23,240",21.44,23.24,1.7999999999999972,Hat er sie bestanden?
9,"00:00:23,280","00:00:25,560",23.28,25.56,2.2799999999999976,Das frage ich heute meine Gäste.
10,"00:00:25,600","00:00:28,400",25.6,28.4,2.799999999999997,Unter anderem den deutschen Außenminister Johann Wadephul (JW).
11,"00:00:28,440","00:00:32,160",28.44,32.16,3.7199999999999953,Ohne die USA geht es für Deutschland und Europa auch in Zukunft nicht.
12,"00:00:32,200","00:00:35,600",32.2,35.6,3.3999999999999986,"Aber mit ihnen im Moment auch nicht, echt schwer."
13,"00:00:35,720","00:00:41,600",35.72,41.6,5.880000000000003,Wie hantiert man mit so einem Dilemma?
14,"00:00:42,320","00:00:44,200",42.32,44.2,1.8800000000000026,Wir müssen reden mit diesen Gästen:
15,"00:00:44,240","00:00:47,240",44.24,47.24,3.0,Der Bundesaußenminister Johann Wadephul (JW)
16,"00:00:47,280","00:00:51,520",47.28,51.52,4.240000000000002,"Adam Tooze (AT), Wirtschaftshistoriker."
17,"00:00:51,560","00:00:55,000",51.56,55.0,3.4399999999999977,Der langjährige Diplomat Wolfgang Ischinger (WI).
18,"00:00:55,040","00:00:59,440",55.04,59.44,4.399999999999999,"Mariam Lau (ML), Journalistin und Merz-Biographin"
19,"00:00:59,480","00:01:03,200",59.48,63.2,3.720000000000006,und aus Washington ZDF-Studioleiter Elmar Theveßen (ET).
20,"00:01:11,760","00:01:17,560",71.76,77.56,5.799999999999997,Sie sind zu Gast bei Maybrit Illner.
21,"00:01:17,560","00:01:25,240",77.56,85.24,7.679999999999993,- Und sie ist sehr dankbar für diese Runde heute Abend.
22,"00:01:26,600","00:01:30,080",86.6,90.08,3.480000000000004,"Wir haben was an den Bildschirmen verfolgt,"
23,"00:01:30,080","00:01:32,280",90.08,92.28,2.200000000000003,"da sind zwei Menschen aufeinander getroffen,"
