segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:01,360",0.04,1.36,1.32,Diese Untertitel sind live produziert.
2,"00:00:01,400","00:00:03,480",1.4,3.48,2.08,Einen schönen guten Abend.
3,"00:00:03,520","00:00:09,600",3.52,9.6,6.08,"Willkommen zu unserer Sendung, in der wir heute die Chance haben,"
4,"00:00:09,640","00:00:13,040",9.64,13.04,3.3999999999999986,in Sachen Russland mal etwas tiefer zu bohren.
5,"00:00:13,080","00:00:20,760",13.08,20.76,7.6800000000000015,Was steckt wirklich hinter dem Terroranschlag in Moskau?
6,"00:00:20,760","00:00:29,360",20.76,29.36,8.599999999999998,"Sie sagt, Putins Methoden mit Terror fertig zu werden sind ungeeignet."
7,"00:00:31,600","00:00:34,480",31.6,34.48,2.8799999999999955,"Sie war Korrespondentin für Deutschlandfunk in Russland, als"
8,"00:00:34,520","00:00:37,440",34.52,37.44,2.9199999999999946,Putin Grosny in Schutt und Asche gelegt hat.
9,"00:00:37,440","00:00:45,240",37.44,45.24,7.800000000000004,Damals als jeder tschetschenische gleichen Terrorist war.
10,"00:00:46,800","00:00:51,120",46.8,51.12,4.32,In ihrem Buch spricht sie von einer selbstzerstörerischen russischen
11,"00:00:51,160","00:00:57,120",51.16,57.12,5.960000000000001,Gesellschaft.
12,"00:00:59,600","00:01:02,640",59.6,62.64,3.039999999999999,"Sie sagt auch, dass die Russen zu großem Leid bereits sind, in der"
13,"00:01:02,640","00:01:06,920",62.64,66.92,4.280000000000001,Gewissheit einem großen Imperium anzugehören.
14,"00:01:06,960","00:01:11,120",66.96,71.12,4.160000000000011,"Wir wollen sie fragen, wie gefährlich diese Mentalität für uns"
15,"00:01:11,160","00:01:13,120",71.16,73.12,1.960000000000008,werden kann.
16,"00:01:13,160","00:01:19,400",73.16,79.4,6.240000000000009,"Sabine Adler, herzlich willkommen."
17,"00:01:25,400","00:01:32,760",85.4,92.75999999999999,7.359999999999985,"Und wie geht dieser Mann damit um, der gegen Björn Höcke antreten wird?"
