segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:02,040",0.04,2.04,2.0,Diese Untertitel sind live produziert.
2,"00:00:02,080","00:00:03,480",2.08,3.48,1.4,Einen schönen guten Abend.
3,"00:00:03,520","00:00:05,400",3.52,5.4,1.8800000000000003,"Freut mich sehr, dass Sie dabei sind"
4,"00:00:05,440","00:00:08,720",5.44,8.72,3.2800000000000002,"und Willkommen zu unserer Sendung, in der wir gleich zu Beginn"
5,"00:00:08,760","00:00:11,360",8.76,11.36,2.5999999999999996,"Florence Gaub (FB) begrüßen, Zukunfts- und Konfliktforscherin."
6,"00:00:11,400","00:00:13,080",11.4,13.08,1.6799999999999997,"Wenn also jemand wissen müsste,"
7,"00:00:13,120","00:00:15,160",13.12,15.16,2.040000000000001,"wann genau wir Ärger mit Putin kriegen,"
8,"00:00:15,200","00:00:16,200",15.2,16.2,1.0,dann diese Frau.
9,"00:00:16,240","00:00:18,480",16.24,18.48,2.240000000000002,Im Ernst: Wie gefährlich ist es gerade wirklich?
10,"00:00:18,520","00:00:20,080",18.52,20.08,1.5599999999999987,"Es ist interessant, was sie dazu sagt."
11,"00:00:20,120","00:00:22,120",20.12,22.12,2.0,"Und noch interessanter wird's, wenn man weiß,"
12,"00:00:22,160","00:00:24,600",22.16,24.6,2.4400000000000013,dass sie eine eigene Forschungsabteilung dazu
13,"00:00:24,680","00:00:25,800",24.68,25.8,1.120000000000001,bei der NATO leitet.
14,"00:00:25,880","00:00:31,520",25.88,31.52,5.640000000000001,"Diese Frau also sagt erstaunlich viele ziemlich beruhigende Sätze,"
15,"00:00:31,560","00:00:33,960",31.56,33.96,2.400000000000002,zum Beispiel den:
16,"00:00:34,040","00:00:37,400",34.04,37.4,3.3599999999999994,"""Russland könnte jetzt überhaupt keinen Krieg mit uns anfangen."""
17,"00:00:37,480","00:00:39,800",37.48,39.8,2.3200000000000003,"Oder: ""Das Geheimnis des Kalten Krieges war,"
18,"00:00:39,880","00:00:42,880",39.88,42.88,3.0,"dem anderen genau zeigen, was man machen könnte,"
19,"00:00:42,960","00:00:45,080",42.96,45.08,2.1199999999999974,"dann man nichts machen muss."""
20,"00:00:45,120","00:00:48,200",45.12,48.2,3.0800000000000054,"Oder: ""Es ist zwar gerade schlimm auf der Welt,"
