segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:02,000",0.04,2.0,1.96,Diese Untertitel sind live produziert.
2,"00:00:02,040","00:00:07,080",2.04,7.08,5.04,"Einen schönen guten Abend, herzlich willkommen zu unserer Sendung,"
3,"00:00:07,160","00:00:12,120",7.16,12.12,4.959999999999999,"in deren Beginn ich einen Satz des Arche-Gründers, heute unser Gast,"
4,"00:00:12,240","00:00:15,840",12.24,15.84,3.5999999999999996,"stellen möchte und zwar deshalb, weil es ein Satz ist,"
5,"00:00:15,960","00:00:18,240",15.96,18.24,2.2799999999999976,der eher zum Spreng-Satz taugt.
6,"00:00:18,320","00:00:20,960",18.32,20.96,2.6400000000000006,Eine Abrechnung mit der deutschen Sozialpolitik:
7,"00:00:21,040","00:00:25,760",21.04,25.76,4.720000000000002,"""Die Bürgergeld-Erhöhung für alle"", sagt er da, ""die Bürgergeld-Erhöhung"
8,"00:00:25,840","00:00:28,200",25.84,28.2,2.3599999999999994,für alle ist ein Witz.
9,"00:00:28,280","00:00:32,520",28.28,32.52,4.240000000000002,Stattdessen sollten die Jobcenter konsequent gegen Faulenzer vorgehen.
10,"00:00:32,600","00:00:37,400",32.6,37.4,4.799999999999997,"Jetzt werden Kranke, Alte, Familien mit Kindern und Faulenzer"
11,"00:00:37,480","00:00:39,680",37.48,39.68,2.200000000000003,alle gleich eingestuft.
12,"00:00:39,760","00:00:43,160",39.76,43.16,3.3999999999999986,"Es kann nicht sein, dass eine alleinerziehende Mutter"
13,"00:00:43,240","00:00:45,960",43.24,45.96,2.719999999999999,"genau das gleiche Geld bekommt wie der Schmarotzer,"
14,"00:00:46,040","00:00:49,480",46.04,49.48,3.4399999999999977,"der 20 Arbeitsstellen ablehnt."""
15,"00:00:49,560","00:00:54,080",49.56,54.08,4.519999999999996,"Das sagt nicht irgendwer, sondern einer, für den die soziale Frage"
16,"00:00:54,160","00:00:56,640",54.16,56.64,2.480000000000004,zum Lebensthema geworden ist.
17,"00:00:56,720","00:00:59,600",56.72,59.6,2.8800000000000026,"Herzlich willkommen, Bernd Siggelkow von der Arche."
18,"00:00:59,680","00:01:03,760",59.68,63.76,4.079999999999998,"Die Frage ist ja, und da kommt eine Top-Ökonomin ins Spiel,"
19,"00:01:03,840","00:01:07,120",63.84,67.12,3.280000000000001,die Frage ist: Wie lange können wir uns einen Sozialstaat
20,"00:01:07,240","00:01:09,520",67.24,69.52,2.280000000000001,dieses Zuschnitts überhaupt noch leisten?
21,"00:01:09,600","00:01:13,320",69.6,73.32,3.719999999999999,"Das Bürgergeld sorgt nicht nur bei vielen, die es mit ihren Steuern"
22,"00:01:13,400","00:01:17,120",73.4,77.12,3.719999999999999,"verdienen müssen, für Unmut, sondern offenbar sogar bei den Mitarbeitern"
23,"00:01:17,200","00:01:20,520",77.2,80.52,3.319999999999993,"der Jobcenter, die in einer Umfrage sagten, es sei zu hoch"
24,"00:01:20,640","00:01:22,360",80.64,82.36,1.7199999999999989,und die Sanktionen zu lasch.
25,"00:01:22,480","00:01:25,760",82.48,85.76,3.280000000000001,"Der Präsident des Städte- und Gemeindebundes, Uwe Brandl,"
26,"00:01:25,880","00:01:30,560",85.88,90.56,4.680000000000007,"hat neulich darauf hingewiesen, dass sich die Sozialausgaben seit 2005"
27,"00:01:30,640","00:01:34,720",90.64,94.72,4.079999999999998,"verdoppelt haben, was ist zu tun?"
28,"00:01:34,800","00:01:38,040",94.8,98.03999999999999,3.239999999999995,"Fragen an Veronika Grimm, herzlich willkommen."
29,"00:01:38,120","00:01:41,480",98.12,101.47999999999999,3.359999999999985,"Wir sollten einen fragen, der sich mit Geld auskennt."
30,"00:01:41,560","00:01:43,800",101.56,103.8,2.239999999999995,"Er war mal Stadtkämmerer in Hannover,"
31,"00:01:43,880","00:01:47,040",103.88,107.03999999999999,3.1599999999999966,damals hat er auf das Geld aufgepasst.
32,"00:01:47,160","00:01:50,040",107.16,110.03999999999999,2.8799999999999955,"Jetzt muss er sich von der FDP anhören,"
33,"00:01:50,120","00:01:53,960",110.12,113.96000000000001,3.8400000000000034,dass er es mit vollen Händen ausgibt und als SPDler
34,"00:01:54,080","00:01:59,160",114.08,119.16,5.079999999999998,"""Politik nicht mehr für Arbeiter, sondern für Arbeitslose macht""."
35,"00:01:59,280","00:02:03,280",119.28,123.28,4.0,"All das, was die Opposition will, härtere Bürgergeld-Sanktionen,"
36,"00:02:03,360","00:02:08,960",123.36,128.96,5.6000000000000085,"Streichen der Rente mit 63 will er nicht: ""Ganz alte Schule"", sagt er,"
37,"00:02:09,040","00:02:11,880",129.04,131.88,2.8400000000000034,"""altes Denken, das mit den Herausforderungen von heute"
38,"00:02:12,000","00:02:13,480",132.0,133.48,1.4799999999999898,"nichts zu tun hat."""
39,"00:02:13,600","00:02:15,040",133.6,135.04,1.4399999999999977,Was will er dann?
40,"00:02:15,120","00:02:18,520",135.12,138.52,3.4000000000000057,Frage an den niedersächsischen Ministerpräsidenten Stephan Weil.
41,"00:02:18,600","00:02:24,080",138.6,144.07999999999998,5.47999999999999,"Was, wollen wir diese Frau fragen, was ist die politische Lage dahinter?"
42,"00:02:24,160","00:02:27,360",144.16,147.36,3.200000000000017,"Wie kommt es, dass Robert Habeck und Christian Lindner"
43,"00:02:27,440","00:02:33,360",147.44,153.36,5.920000000000016,"plötzlich Freunde sind, während viele SPD-geführte Ministerien"
44,"00:02:33,440","00:02:36,600",153.44,156.6,3.1599999999999966,bei den Haushaltsverhandlungen den Aufstand proben?
45,"00:02:36,680","00:02:40,480",156.68,160.48,3.799999999999983,"Was meint sie, wenn sie mit Blick auf die wirtschaftliche Lage sagt:"
46,"00:02:40,520","00:02:45,480",160.52,165.48,4.9599999999999795,"""Ich glaube, der Kanzler unterliegt einer permanenten Autosuggestion."""
47,"00:02:45,560","00:02:48,960",165.56,168.96,3.4000000000000057,"Was hat sie im Hinterkopf, wenn sie von der ""Rücksichtslosigkeit"
48,"00:02:49,040","00:02:50,560",169.04,170.56,1.5200000000000102,"der Alten"" spricht?"
49,"00:02:50,640","00:02:53,960",170.64,173.96,3.3200000000000216,"""Die Boomer kündigen den Generationenvertrag"","
50,"00:02:54,000","00:02:57,440",174.0,177.44,3.4399999999999977,"schrieb sie neulich, ""und die Bundesregierung hilft ihnen dabei."""
51,"00:02:57,480","00:03:00,080",177.48,180.08,2.6000000000000227,Ist das der wahre Grund für den Frust der Jungen?
52,"00:03:00,120","00:03:02,560",180.12,182.56,2.4399999999999977,"Fragen an Ursula Weidenfeld, willkommen."
53,"00:03:03,080","00:03:05,520",183.08,185.52,2.4399999999999977,"Spannende Runde, spannende Positionen."
54,"00:03:05,560","00:03:08,040",185.56,188.04,2.4799999999999898,Ich würde gerne Herr Weil fragen.
55,"00:03:08,080","00:03:12,480",188.08,192.48,4.399999999999977,"Am Samstag Matthias Ecke, am Dienstag Franziska Giffey."
56,"00:03:12,520","00:03:17,000",192.52,197.0,4.47999999999999,"Immer häufiger Angriffe, Gewalt gegen Politikerinnen und Politiker."
57,"00:03:17,040","00:03:20,560",197.04,200.56,3.5200000000000102,"Wenn Sie das hören, was geht Ihnen durch den Kopf?"
58,"00:03:21,480","00:03:23,840",201.48,203.84,2.3600000000000136,SW: Erst einmal ist es entsetzlich.
59,"00:03:23,920","00:03:27,440",203.92000000000002,207.44,3.519999999999982,Bei Matthias Ecke ist der politische Hintergrund klar.
60,"00:03:27,520","00:03:32,200",207.52,212.2,4.679999999999978,"Im Fall von Franziska Giffey würde ich mich gerne zurückhalten,"
61,"00:03:32,240","00:03:34,000",212.24,214.0,1.759999999999991,darüber weiß ich zu wenig.
62,"00:03:34,040","00:03:36,480",214.04,216.48,2.4399999999999977,Die politisch motivierten Straftaten
63,"00:03:36,520","00:03:40,560",216.52,220.56,4.039999999999992,gegen Mandatsträger und Politiker und Politikerinnen werden immer mehr.
64,"00:03:40,600","00:03:43,560",220.6,223.56,2.960000000000008,"Die Gruppe, die mir am meisten Sorgen macht,"
65,"00:03:43,600","00:03:46,160",223.6,226.16,2.5600000000000023,"das sind nicht die Ministerpräsidenten,"
66,"00:03:46,240","00:03:49,080",226.24,229.07999999999998,2.839999999999975,"die werden geschützt, aber die vielen Ehrenamtlichen."
67,"00:03:52,120","00:03:54,800",232.12,234.8,2.680000000000007,"Wir hatten eine ganze Woche, die erzählen das alle."
68,"00:03:55,880","00:03:58,200",235.88,238.2,2.319999999999993,Um die muss man sich Sorgen machen.
69,"00:03:58,280","00:04:03,360",238.28,243.36,5.0800000000000125,Deren Engagement brauchen wir für die Demokratie.
70,"00:04:03,400","00:04:07,600",243.4,247.6,4.199999999999989,"Was mich angeht, es gibt Kollegen und Kolleginnen,"
71,"00:04:07,680","00:04:10,200",247.68,250.2,2.519999999999982,die könnten schlimmere Sachen erzählen.
