segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:01,800",0.04,1.8,1.76,Diese Untertitel sind live produziert.
2,"00:00:01,880","00:00:03,800",1.88,3.8,1.92,"Guten Abend, schön, dass Sie bei uns sind."
3,"00:00:03,840","00:00:09,280",3.84,9.28,5.4399999999999995,"Willkommen zu unserer Sendung, auf die ich sehr neugierig bin,"
4,"00:00:09,360","00:00:12,200",9.36,12.2,2.84,"weil wir über eine unglaubliche Welt sprechen wollen,"
5,"00:00:12,240","00:00:15,280",12.24,15.28,3.039999999999999,"die sich gerade auftut und ich bin mir nicht sicher,"
6,"00:00:15,360","00:00:18,840",15.36,18.84,3.4800000000000004,"ob es eine wunderbare neue Welt ist, oder eine ganz schreckliche."
7,"00:00:18,880","00:00:22,920",18.88,22.92,4.040000000000003,"Sie, Professorin für Medizinethik, ist sich da offenbar auch nicht"
8,"00:00:22,960","00:00:25,760",22.96,25.76,2.8000000000000007,ganz sicher.
9,"00:00:25,840","00:00:28,160",25.84,28.16,2.3200000000000003,"Sie hat ein kluges Buch darüber geschrieben,"
10,"00:00:28,240","00:00:29,680",28.24,29.68,1.4400000000000013,"über das Leben und Sterben,"
11,"00:00:29,720","00:00:32,760",29.72,32.76,3.039999999999999,über die unglaublichen neuen Möglichkeiten der Medizin
12,"00:00:32,800","00:00:35,880",32.8,35.88,3.0800000000000054,"und auf die Frage, warum in dieser neuen Welt ein Begriff"
13,"00:00:35,960","00:00:39,560",35.96,39.56,3.6000000000000014,"so wichtig wird wie lange nicht, nämlich die Frage nach der Ethik,"
14,"00:00:39,640","00:00:41,280",39.64,41.28,1.6400000000000006,"nach Regeln, sagt sie:"
15,"00:00:41,360","00:00:44,960",41.36,44.96,3.6000000000000014,"""Die ganz einfach Antwort ist: Weil die Medizin so viel kann."""
16,"00:00:45,000","00:00:47,960",45.0,47.96,2.960000000000001,"Herzlich willkommen, Alena Buyx."
17,"00:00:48,040","00:00:50,080",48.04,50.08,2.039999999999999,"Wenn man eine Idee davon kriegen will,"
18,"00:00:50,160","00:00:52,480",50.16,52.48,2.3200000000000003,"was das für eine Erfolgsstory ist,"
19,"00:00:52,520","00:00:54,600",52.52,54.6,2.0799999999999983,"die die moderne Medizin gerade schreibt,"
20,"00:00:54,680","00:01:02,280",54.68,62.28,7.600000000000001,"dann muss man diesem Mann zuhören, selbst Mediziner und KI-Experte,"
21,"00:01:02,360","00:01:06,000",62.36,66.0,3.6400000000000006,"der sagt: ""Wir haben einen technologischen Reifegrad erreicht,"
22,"00:01:06,040","00:01:10,160",66.04,70.16,4.11999999999999,"in dem die KI Dinge zusammenführt, die die menschliche Intelligenz"
23,"00:01:10,200","00:01:12,040",70.2,72.03999999999999,1.8399999999999892,"gar nicht mehr überblicken kann."""
24,"00:01:12,080","00:01:15,160",72.08,75.16,3.0799999999999983,"Hautkrebs-Diagnosen sind so ein Thema, Radiologie,"
