segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:01,000",0.04,1.0,0.96,Diese Untertitel sind live produziert.
2,"00:00:01,040","00:00:03,440",1.04,3.44,2.4,"Willkommen zu unserer Sendung,"
3,"00:00:03,520","00:00:06,120",3.52,6.12,2.6,"die eine andere Sendung zu werden verspricht,"
4,"00:00:06,200","00:00:10,880",6.2,10.88,4.680000000000001,weil wir heute mit einer kompetenten Runde
5,"00:00:10,960","00:00:13,040",10.96,13.04,2.0799999999999983,mal ganz grundsätzlich werden wollen
6,"00:00:13,120","00:00:15,840",13.12,15.84,2.7200000000000006,und da geht der Blick zuerst zu dieser Frau.
7,"00:00:15,920","00:00:18,520",15.92,18.52,2.5999999999999996,Verfassungsrechtlerin an der Uni Potsdam
8,"00:00:18,600","00:00:21,040",18.6,21.04,2.4399999999999977,und genau darum geht's um unsere Verfassung.
9,"00:00:21,120","00:00:25,720",21.12,25.72,4.599999999999998,"75 Jahre Grundgesetz und wir wollen nicht nur darüber reden,"
10,"00:00:25,800","00:00:28,600",25.8,28.6,2.8000000000000007,"unter welch schwierigen Umständen es entstanden ist,"
11,"00:00:28,680","00:00:32,360",28.68,32.36,3.6799999999999997,"sondern vor allem darüber,"
12,"00:00:32,440","00:00:34,760",32.44,34.76,2.3200000000000003,welchen Geist es atmet und warum sie sagt:
13,"00:00:34,840","00:00:42,680",34.84,42.68,7.839999999999996,"""Es gibt so viele Dinge,"
14,"00:00:42,760","00:00:46,360",42.76,46.36,3.6000000000000014,die unsere deutsche Verfassung so einzigartig und so großartig machen.
15,"00:00:46,440","00:00:49,680",46.44,49.68,3.240000000000002,"Und eine ganz zentrale Rolle haben dabei vier Frauen gespielt"""
16,"00:00:49,800","00:00:52,040",49.8,52.04,2.240000000000002,Herzlich willkommen Frauke Brosius-Gersdorf!
17,"00:00:52,120","00:00:54,200",52.12,54.2,2.0800000000000054,"Es gibt einen Satz über das Grundgesetz,"
18,"00:00:54,280","00:00:56,040",54.28,56.04,1.759999999999998,"der für mich zu den besten gehört,"
19,"00:00:56,120","00:00:58,680",56.12,58.68,2.5600000000000023,die jemals hier in der Sendung dazu gesagt wurden.
20,"00:00:58,760","00:01:00,400",58.76,60.4,1.6400000000000006,Und er stammt von diesem Mann:
21,"00:01:00,480","00:01:03,760",60.48,63.76,3.280000000000001,"Der sich als Bundesinnenminister im deutschen Herbst von 1977,"
22,"00:01:03,840","00:01:05,720",63.84,65.72,1.8799999999999955,als die RAF mordend durchs Land zog
23,"00:01:05,800","00:01:08,760",65.8,68.76,2.960000000000008,"und die noch vergleichsweise junge Bundesrepublik angriff,"
24,"00:01:08,840","00:01:11,320",68.84,71.32,2.4799999999999898,sehr klar verhalten musste zu dieser Verfassung:
25,"00:01:11,400","00:01:13,800",71.4,73.8,2.3999999999999915,"""Wir mussten es aushalten"", sagte er hier mal,"
26,"00:01:13,880","00:01:17,800",73.88,77.8,3.9200000000000017,"""dieses gewaltige Spannungsverhältnis zwischen dem Grundrecht auf Freiheit"
27,"00:01:17,880","00:01:19,560",77.88,79.56,1.6800000000000068,und dem wünsch nach Sicherheit.
28,"00:01:19,640","00:01:21,360",79.64,81.36,1.7199999999999989,"Wie viel Überwachung darf sein,"
29,"00:01:21,440","00:01:23,920",81.44,83.92,2.480000000000004,"ohne dass die Freiheit auf der Strecke bleibt?"""
30,"00:01:24,000","00:01:26,920",84.0,86.92,2.9200000000000017,"Doch der Satz, der bis heute in meinem Ohr ist lautet:"
31,"00:01:27,000","00:01:29,960",87.0,89.96000000000001,2.960000000000008,"""Die Basis für alles ist die Würde des Menschen."
32,"00:01:30,040","00:01:33,400",90.03999999999999,93.4,3.3600000000000136,"Im Artikel 1 steckt Gott und Kant."""
33,"00:01:33,480","00:01:36,680",93.47999999999999,96.68,3.200000000000017,Herzlich willkommen Gerhart Baum.
34,"00:01:36,760","00:01:41,680",96.75999999999999,101.68,4.920000000000016,"Es gibt einen großartigen Text, den zu lesen wirklich lohnt,"
35,"00:01:41,800","00:01:44,560",101.8,104.56,2.760000000000005,"wenn man das mit dem Grundgesetz verstehen will,"
36,"00:01:44,640","00:01:47,160",104.64,107.16,2.519999999999996,und er stammt von diesem Mann:
37,"00:01:47,240","00:01:50,840",107.24000000000001,110.84,3.5999999999999943,"Veröffentlicht in der Süddeutschen Zeitung, in dem er beschreibt,"
