segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:04,520","00:00:06,680",4.52,6.68,2.16,Untertitel: WDR mediagroup GmbH im Auftrag des WDR
2,"00:00:07,000","00:00:08,880",7.0,8.88,1.8800000000000008,Wir begrüßen Sie zur Live-Untertitelung
3,"00:00:09,160","00:00:11,520",9.16,11.52,2.3599999999999994,"Mittwochabend, herzlich willkommen zu Maischberger."
4,"00:00:11,840","00:00:14,240",11.84,14.24,2.4000000000000004,Trump hat die NATO zum aufrüsten gebracht.
5,"00:00:14,520","00:00:16,400",14.52,16.4,1.879999999999999,Bringt er auch den Frieden?
6,"00:00:16,680","00:00:19,280",16.68,19.28,2.6000000000000014,Im Gespräch der Vizepräsident des Bundestages Omid Nouripour
7,"00:00:19,520","00:00:21,440",19.52,21.44,1.9200000000000017,und der ehemalige Bundesverteidigungsminister
8,"00:00:21,720","00:00:23,840",21.72,23.84,2.120000000000001,Karl-Theodor zu Guttenberg.
9,"00:00:25,280","00:00:27,760",25.28,27.76,2.4800000000000004,Musk hatte die Kettensäge.
10,"00:00:28,080","00:00:30,240",28.08,30.24,2.16,Sie will die Brechstange herausholen.
11,"00:00:30,480","00:00:31,920",30.48,31.92,1.4400000000000013,Im Studio die Bundesministerin
12,"00:00:32,160","00:00:37,320",32.16,37.32,5.160000000000004,"für Wohnen, Stadtentwicklung und Bauwesen: Verena Hubertz."
13,"00:00:37,600","00:00:40,360",37.6,40.36,2.759999999999998,Es kommentieren: der Journalist und Publizist Albrecht von Lucke.
14,"00:00:40,680","00:00:43,560",40.68,43.56,2.8800000000000026,Die Chefreporterin für den Bereich Freiheit bei WELT Anna Schneider.
15,"00:00:44,120","00:00:47,480",44.12,47.48,3.3599999999999994,Und SPIEGEL-Autor Markus Feldenkirchen.
16,"00:00:49,520","00:00:52,320",49.52,52.32,2.799999999999997,Einen wunderschönen guten Abend.
17,"00:00:54,080","00:00:57,680",54.08,57.68,3.6000000000000014,Der NATO Gipfel in Den Haag ist zu Ende gegangen.
18,"00:00:58,400","00:01:03,160",58.4,63.16,4.759999999999998,Es drehte sich wirklich alles um diesen einen Mann aus Washington.
19,"00:01:03,440","00:01:07,520",63.44,67.52,4.079999999999998,Mark Rutte nennt ihn Mann der Stärke und des Friedens.
20,"00:01:09,560","00:01:13,560",69.56,73.56,4.0,Hat er recht oder ist das devot oder einer Unterwerfungsgeste?
21,"00:01:13,880","00:01:15,720",73.88,75.72,1.8400000000000034,(Lucke) Es war eine Unterwerfungsgeste
