segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:03,840","00:00:07,720",3.84,7.72,3.88,Herzlich willkommen zur Live- Untertitelung des NDR (15.12.2024)
2,"00:00:08,200","00:00:11,120",8.2,11.12,2.92,"Nur Parteien, die politisch zueinander passen,"
3,"00:00:11,440","00:00:14,000",11.44,14.0,2.5600000000000005,sollten gemeinsam ein Land regieren.
4,"00:00:14,880","00:00:17,840",14.88,17.84,2.959999999999999,"Nur Persönlichkeiten, die miteinander können"
5,"00:00:18,120","00:00:21,440",18.12,21.44,3.3200000000000003,und am liebsten nur frohe Botschaften verkünden.
6,"00:00:22,680","00:00:26,680",22.68,26.68,4.0,Vor der Vertrauensfrage - was sind die Lehren aus dem Ampel-Aus?
7,"00:00:27,000","00:00:29,600",27.0,29.6,2.6000000000000014,Fragen wir heute den ehemaligen Finanzminister
8,"00:00:29,880","00:00:32,880",29.88,32.88,3.0000000000000036,und ehemaligen SPD-Kanzlerkandidaten Peer Steinbrück.
9,"00:00:33,200","00:00:35,280",33.2,35.28,2.0799999999999983,Die Grünen-Politikerin Ricarda Lang.
10,"00:00:35,600","00:00:38,400",35.6,38.4,2.799999999999997,"Und den stellvertretenden Chefredakteur der Welt,"
11,"00:00:38,640","00:00:39,720",38.64,39.72,1.0799999999999983,Robin Alexander.
12,"00:00:40,000","00:00:43,560",40.0,43.56,3.5600000000000023,Guten Abend Ihnen zu Hause und allen hier im Publikum.
13,"00:00:52,160","00:00:54,880",52.16,54.88,2.720000000000006,Herzlich willkommen Ihnen Dreien.
14,"00:00:55,120","00:00:57,120",55.12,57.12,2.0,"Ich freu mich, dass Sie da sind."
15,"00:00:57,400","00:01:01,680",57.4,61.68,4.280000000000001,Am Vorabend der Vertrauensfrage des Kanzlers möchte ich Ihnen zeigen:
16,"00:01:01,920","00:01:05,840",61.92,65.84,3.9200000000000017,"Mit welchen Gefühlen schauen die Leute in Berlin zurück,"
17,"00:01:06,160","00:01:08,480",66.16,68.48,2.3200000000000074,aber auch nach vorne?
18,"00:01:13,920","00:01:15,960",73.92,75.96000000000001,2.0400000000000063,Berlin am Freitagvormittag.
19,"00:01:16,200","00:01:19,840",76.2,79.84,3.6400000000000006,Hier wird Olaf Scholz am Montag die Vertrauensfrage stellen.
20,"00:01:20,240","00:01:23,000",80.24,83.0,2.760000000000005,Was denken die Menschen über das Ampel-Aus?
21,"00:01:23,280","00:01:27,000",83.28,87.0,3.719999999999999,"Ich bin froh, dass es vorbei ist, so kann es nicht weitergehen."
22,"00:01:27,280","00:01:30,680",87.28,90.68,3.4000000000000057,"Es wurden Erwartungen geschürt, die man nicht halten konnte."
23,"00:01:31,000","00:01:34,680",91.0,94.68,3.680000000000007,Es war mit den drei Parteien keine Möglichkeit für Kompromisse.
24,"00:01:35,000","00:01:38,720",95.0,98.72,3.719999999999999,Vor allem die Gelben waren doch sehr quergetrieben.
25,"00:01:39,920","00:01:42,080",99.92,102.08,2.1599999999999966,"Dass es nun Neuwahlen gibt,"
26,"00:01:42,360","00:01:45,200",102.36,105.2,2.8400000000000034,finden die meisten Menschen hier gut und richtig.
