segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:01,000","00:00:03,320",1.0,3.32,2.32,Diese Untertitel sind live produziert.
2,"00:00:06,000","00:00:09,680",6.0,9.68,3.6799999999999997,"22:16 Uhr, heute Abend."
3,"00:00:09,720","00:00:14,040",9.72,14.04,4.3199999999999985,"Gute Schulden, schlechte Schulden."
4,"00:00:14,080","00:00:17,400",14.08,17.4,3.3199999999999985,Hat Merz sich verzockt?
5,"00:00:17,440","00:00:20,640",17.44,20.64,3.1999999999999993,Das fragen wir unsere Gäste.
6,"00:00:20,720","00:00:23,520",20.72,23.52,2.8000000000000007,"Guten Abend, in elf Tagen tritt der neue Bundestag zusammen."
7,"00:00:23,560","00:00:26,920",23.56,26.92,3.360000000000003,"Bis dahin wollen Union und SPD noch schnell das Grundgesetz ändern,"
8,"00:00:26,960","00:00:28,640",26.96,28.64,1.6799999999999997,für zwei gigantische Finanzpakete.
9,"00:00:28,720","00:00:30,880",28.72,30.88,2.16,Nur fehlt die notwendige Zweidrittel-Mehrheit.
10,"00:00:30,920","00:00:34,120",30.92,34.12,3.1999999999999957,Und für die brauchen Merz und Klingbeil ausgerechnet die Grünen.
11,"00:00:34,160","00:00:37,400",34.16,37.4,3.240000000000002,"Eben die Partei, die Schulden für Verteidigung und Infrastruktur"
12,"00:00:37,480","00:00:40,120",37.48,40.12,2.6400000000000006,schon lange gefordert hatte und deswegen von der Union
13,"00:00:40,160","00:00:41,840",40.16,41.84,1.6800000000000068,genauso so lange beschimpft wurde.
14,"00:00:41,880","00:00:44,040",41.88,44.04,2.1599999999999966,Was muss die Union den Grünen noch anbieten?
15,"00:00:44,080","00:00:47,600",44.08,47.6,3.520000000000003,Kann Friedrich Merz über den großen Wortbruch einfach hinwegregieren
16,"00:00:47,640","00:00:51,080",47.64,51.08,3.4399999999999977,"oder wackelt die neue Regierung, bevor sie überhaupt zustande kommt?"
17,"00:00:51,120","00:00:52,960",51.12,52.96,1.8400000000000034,Wir müssen reden – mit diesen Gästen:
