segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:01,840",0.04,1.84,1.8,Diese Untertitel sind live produziert.
2,"00:00:03,320","00:00:05,520",3.32,5.52,2.1999999999999997,Willkommen zu unserer Sendung.
3,"00:00:05,600","00:00:08,120",5.6,8.12,2.5199999999999996,"Es ist ein ziemlich einmaliger Vorgang,"
4,"00:00:08,200","00:00:09,680",8.2,9.68,1.4800000000000004,über den wir heute u.a.
5,"00:00:09,760","00:00:13,600",9.76,13.6,3.84,mit einer sehr versierten Kennerin der Berliner Politik sprechen wollen.
6,"00:00:13,680","00:00:18,920",13.68,18.92,5.240000000000002,"Gleich zwei Krisengipfel fanden heute in der Hauptstadt statt,"
7,"00:00:19,000","00:00:21,080",19.0,21.08,2.0799999999999983,weil die Lage der deutschen Wirtschaft
8,"00:00:21,160","00:00:23,520",21.16,23.52,2.3599999999999994,"zunehmen verzweifelt wirkt: einer beim Kanzler,"
9,"00:00:23,600","00:00:26,040",23.6,26.04,2.4399999999999977,ein anderer beim Bundesfinanzminister.
10,"00:00:26,080","00:00:27,960",26.08,27.96,1.8800000000000026,"Das klingt nach Tatendrang,"
11,"00:00:28,040","00:00:31,240",28.04,31.24,3.1999999999999993,ist aber offenbar so ziemlich das Gegenteil davon.
12,"00:00:31,280","00:00:35,040",31.28,35.04,3.759999999999998,Der Gipfel beim Finanzminister war offenbar nur eine Retourkutsche
13,"00:00:35,120","00:00:40,400",35.12,40.4,5.280000000000001,"für den Gipfel des Kanzlers, der seinerseits den Finanzminister"
14,"00:00:40,480","00:00:43,880",40.48,43.88,3.4000000000000057,gar nicht über seinen eigenen Gipfel informiert hatte.
15,"00:00:43,960","00:00:46,440",43.96,46.44,2.479999999999997,"Und die Pointe: Der Wirtschaftsminister,"
16,"00:00:46,520","00:00:50,440",46.52,50.44,3.9199999999999946,"der irgendwie auch eine Rolle spielen sollte, wenn es darum geht,"
17,"00:00:50,520","00:00:54,240",50.52,54.24,3.719999999999999,"die deutsche Wirtschaft zu retten, war gar nicht eingeladen."
18,"00:00:54,320","00:00:55,720",54.32,55.72,1.3999999999999986,Auf keinem der beiden Gipfel.
19,"00:00:55,760","00:00:57,960",55.76,57.96,2.200000000000003,Deshalb an sie die Frage: Auf welchem war sie?
20,"00:00:58,040","00:01:00,600",58.04,60.6,2.5600000000000023,"Herzlich willkommen, Kristina Dunz (KD)."
21,"00:01:00,680","00:01:03,040",60.68,63.04,2.3599999999999994,Und wir wollen diesen Mann
22,"00:01:03,120","00:01:05,640",63.12,65.64,2.520000000000003,aus der Partei des Bundesfinanzministers fragen:
23,"00:01:05,720","00:01:07,160",65.72,67.16,1.4399999999999977,Ist das noch Politik?
24,"00:01:07,240","00:01:09,160",67.24,69.16,1.9200000000000017,Oder ist das schon Wahnsinn?
25,"00:01:09,240","00:01:11,840",69.24,71.84,2.6000000000000085,"Er leitet für die FDP den Verteidigungsausschuss,"
26,"00:01:11,880","00:01:16,000",71.88,76.0,4.1200000000000045,"wichtiger Mann also, Nachfolger von Marie-Agnes Strack-Zimmermann."
27,"00:01:16,040","00:01:19,040",76.03999999999999,79.03999999999999,3.0,"Ein Klartexter, der so vehement wie wenige andere"
28,"00:01:19,120","00:01:23,600",79.12,83.6,4.47999999999999,"mehr Waffen für die Ukraine fordert,"
29,"00:01:23,680","00:01:28,840",83.68,88.84,5.159999999999997,der die offenbar verzögerten Waffenlieferungen an Israel
30,"00:01:28,920","00:01:31,400",88.92,91.4,2.480000000000004,"massiv kritisiert, und der mit dem Satz zu zitieren ist:"
31,"00:01:31,480","00:01:33,000",91.48,93.0,1.519999999999996,"""Wer in einer Diktatur leben will,"
32,"00:01:33,080","00:01:35,960",93.08,95.96000000000001,2.8800000000000097,"der muss nicht unsere Demokratie zersetzen,"
33,"00:01:36,000","00:01:38,480",96.0,98.47999999999999,2.4799999999999898,sondern kann auch schlicht nach Moskau umziehen.
34,"00:01:38,520","00:01:40,760",98.52000000000001,100.75999999999999,2.2399999999999807,"Ich helfe beim Packen."""
