segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:02,760",0.04,2.76,2.7199999999999998,Diese Untertitel sind live produziert.
2,"00:00:02,800","00:00:05,800",2.8,5.8,3.0,"Willkommen zu unserer Sendung,"
3,"00:00:05,840","00:00:09,680",5.84,9.68,3.84,"einer verkürzten Ausgabe zu später Stunde,"
4,"00:00:09,760","00:00:12,000",9.76,12.0,2.24,"in der wir über die Lage in der Ukraine sprechen wollen,"
5,"00:00:12,080","00:00:15,600",12.08,15.6,3.5199999999999996,die Ansage aus Amerika und die Konsequenzen für uns
6,"00:00:15,680","00:00:21,360",15.68,21.36,5.68,"und begrüßen dafür u.a. eine ausgewiesene Sicherheitsexpertin,"
7,"00:00:21,440","00:00:22,400",21.44,22.4,0.9599999999999973,"Politikwissenschaftlerin,"
8,"00:00:22,440","00:00:23,600",22.44,23.6,1.1600000000000001,"die sich intensiv mit der Frage auseinandersetzt,"
9,"00:00:23,680","00:00:27,680",23.68,27.68,4.0,wie eine Friedenslösung in dem geschundenen Land aussehen könnte.
10,"00:00:27,760","00:00:31,480",27.76,31.48,3.719999999999999,"""Ich kann"", brach es neulich aus ihr heraus,"
11,"00:00:31,520","00:00:35,880",31.52,35.88,4.360000000000003,"""ich kann den Begriff Weckruf im Zusammenhang"
12,"00:00:35,960","00:00:37,440",35.96,37.44,1.4799999999999969,mit europäischer Sicherheitspolitik nicht mehr hören!
13,"00:00:37,520","00:00:39,360",37.52,39.36,1.8399999999999963,"Man hat das Gefühl, der Wecker klingelt seit Jahren ununterbrochen,"
14,"00:00:39,400","00:00:41,960",39.4,41.96,2.5600000000000023,"aber wir wachen nicht auf,"
15,"00:00:42,000","00:00:43,760",42.0,43.76,1.759999999999998,"sondern drücken einfach immer weiter die Schlummer-Taste..."""
16,"00:00:43,840","00:00:51,600",43.84,51.6,7.759999999999998,Herzlich willkommen Jana Puglierin(JO)!
17,"00:00:51,640","00:00:55,240",51.64,55.24,3.6000000000000014,"Er ist unser Mann in Brüssel, war unser Mann in Washington und Peking -"
18,"00:00:55,280","00:00:57,280",55.28,57.28,2.0,nicht unwichtig in dem Kontext!
19,"00:00:57,320","00:01:00,320",57.32,60.32,3.0,"Und er war dabei, als Vance die berüchtigte Rede in München hielt."
20,"00:01:00,400","00:01:03,600",60.4,63.6,3.200000000000003,"""Da passierte tatsächlich Geschichte"","
21,"00:01:03,640","00:01:06,480",63.64,66.48,2.8400000000000034,"hat er hinterher über diesen Moment gesagt,"
22,"00:01:06,560","00:01:08,840",66.56,68.84,2.280000000000001,und er hat ihn offenbar ins Grübeln gebracht:
23,"00:01:08,920","00:01:12,160",68.92,72.16,3.239999999999995,"""Wir sitzen da immer in München wie so ein Rotarier-Club des Westens"
24,"00:01:12,200","00:01:21,080",72.2,81.08,8.879999999999995,"und reden uns die Welt schön, aber die bösen Buben, die Russen,"
25,"00:01:21,160","00:01:23,840",81.16,83.84,2.680000000000007,die Iraner und andere laden wir nicht ein.
26,"00:01:23,920","00:01:27,760",83.92,87.76,3.8400000000000034,"Sollten wir nicht dazu übergehen, mit denen auch zu reden"","
27,"00:01:27,840","00:01:30,400",87.84,90.4,2.5600000000000023,"fragt er, ""auch wenn es mühsam ist,"
28,"00:01:30,440","00:01:31,680",90.44,91.68,1.240000000000009,"auch, wenn man es vielleicht nicht will?"
29,"00:01:31,760","00:01:33,480",91.76,93.47999999999999,1.7199999999999847,"Wir können doch so nicht weitermachen..."""
30,"00:01:33,560","00:01:35,440",93.56,95.44,1.8799999999999955,"Gute Frage, herzlich willkommen Ulf Röller(UR)!"
