segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:01,040","00:00:02,000",1.04,2.0,0.96,Diese Untertitel sind live produziert.
2,"00:00:02,040","00:00:08,360",2.04,8.36,6.319999999999999,Einen schönen guten Abend und Willkommen zu unserer Sendung
3,"00:00:08,800","00:00:16,520",8.8,16.52,7.719999999999999,"zu später Stunde und mit zwei sehr interessanten Gesprächspartnern,"
4,"00:00:16,600","00:00:21,600",16.6,21.6,5.0,weshalb wir insbesondere mit Blick auf diesen Mann
5,"00:00:21,680","00:00:27,240",21.68,27.24,5.559999999999999,"nicht lange um den heißen Brei herumreden,"
6,"00:00:27,320","00:00:32,040",27.32,32.04,4.719999999999999,sondern stattdessen ein ehrliches Gespräch
7,"00:00:32,080","00:00:37,600",32.08,37.6,5.520000000000003,"über eine ziemlich bittere Lage führen wollen ""2025"","
8,"00:00:37,640","00:00:45,520",37.64,45.52,7.880000000000003,"hat er neulich gesagt, ""2025 wird das härteste Jahr meiner Amtszeit."""
9,"00:00:45,600","00:00:49,840",45.6,49.84,4.240000000000002,"Dazu muss man wissen, dass er schon seit 2011 im Amt ist."
10,"00:00:49,880","00:00:53,440",49.88,53.44,3.559999999999995,"Wenn er also so etwas sagt, dann muss es ernst sein"
11,"00:00:53,480","00:00:57,440",53.48,57.44,3.960000000000001,und das ist es auch.
12,"00:00:57,520","00:01:00,920",57.52,60.92,3.3999999999999986,Allein in der Metall- und Elektroindustrie sind
13,"00:01:01,000","00:01:04,520",61.0,64.52,3.519999999999996,"in den letzten Jahren fast 140.000 Jobs weggefallen,"
14,"00:01:04,560","00:01:05,920",64.56,65.92,1.3599999999999994,viele bei ihm.
15,"00:01:05,960","00:01:10,760",65.96,70.76,4.800000000000011,Und jetzt schlägt die Krise in der Autoindustrie so richtig durch:
16,"00:01:10,800","00:01:14,440",70.8,74.44,3.6400000000000006,"zehntausende Arbeitsplätze bedroht, alte Absatzmärkte -"
17,"00:01:14,520","00:01:18,160",74.52,78.16,3.6400000000000006,"China, die USA - einfach weg."
18,"00:01:18,200","00:01:21,840",78.2,81.84,3.6400000000000006,"""Das Erfolgsmodell Baden-Württemberg funktioniert nicht mehr"","
19,"00:01:21,920","00:01:23,680",81.92,83.68,1.7600000000000051,schrieb Benjamin Wagener neulich in der FAZ.
20,"00:01:23,720","00:01:27,040",83.72,87.03999999999999,3.319999999999993,"Was also ist der Plan, was ist sein Plan?"
21,"00:01:27,120","00:01:30,640",87.12,90.64,3.519999999999996,"Fragen an den Ministerpräsidenten von Baden-Württemberg,"
22,"00:01:30,680","00:01:31,840",90.68,91.84,1.1599999999999966,Winfried Kretschmann.
23,"00:01:31,880","00:01:35,160",91.88,95.16,3.280000000000001,"Das Ländle, in dem Winfried Kretschmann schon so lange regiert,"
24,"00:01:35,200","00:01:37,320",95.2,97.32,2.1199999999999903,"ist in Wahrheit das ""Land der Weltmarktführer"" -"
25,"00:01:37,360","00:01:39,680",97.36,99.68,2.3200000000000074,"so hat sie es neulich beschrieben,"
26,"00:01:39,760","00:01:41,960",99.75999999999999,101.96000000000001,2.200000000000017,eine der profiliertesten Wirtschaftsjournalistinnen des Landes
27,"00:01:42,000","00:01:45,320",102.0,105.32,3.319999999999993,"""und wer früher beim Daimler schaffte,"
28,"00:01:45,400","00:01:47,600",105.4,107.6,2.1999999999999886,der blieb da bis zur Rente.
29,"00:01:47,640","00:01:49,720",107.64,109.72,2.0799999999999983,"Das ist vorbei, allein Mercedes könnte"
30,"00:01:49,800","00:01:52,080",109.8,112.08,2.280000000000001,"bis zu 10.000 Stellen abbauen,"
31,"00:01:52,120","00:01:57,080",112.12,117.08,4.959999999999994,"der Strukturwandel wird zum Strukturbruch."""
32,"00:01:57,160","00:01:59,800",117.16,119.8,2.6400000000000006,Nur eine Zahl: Allein Porsche hat in den letzten Wochen
33,"00:01:59,840","00:02:02,160",119.84,122.16,2.319999999999993,"durch die Zölle in Amerika ungefähr 100 Millionen verloren,"
34,"00:02:02,240","00:02:10,120",122.24,130.12,7.88000000000001,"Baden-Württembergs Wirtschaft ist um 0,7 Prozent geschrumpft."
35,"00:02:10,160","00:02:14,600",130.16,134.6,4.439999999999998,"""Das hat"", sagt sie, ""auch mit politischer Unsicherheit zu tun."
