segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:04,760",0.04,4.76,4.72,Diese Untertitel sind live produziert.
2,"00:00:04,800","00:00:07,640",4.8,7.64,2.84,"Stadt, Land, Angst, steigt Deutschland ab?"
3,"00:00:09,640","00:00:11,200",9.64,11.2,1.5599999999999987,Das ist unser Thema heute Abend
4,"00:00:11,240","00:00:14,800",11.24,14.8,3.5600000000000005,und damit einen guten Abend liebe Zuschauer.
5,"00:00:15,000","00:00:16,600",15.0,16.6,1.6000000000000014,Angst vor der Heizkostenrechnung?
6,"00:00:16,640","00:00:19,320",16.64,19.32,2.6799999999999997,Angst auf dem Nachhauseweg?
7,"00:00:19,360","00:00:21,160",19.36,21.16,1.8000000000000007,"Dass es nicht nur um Gefühle geht,"
8,"00:00:21,240","00:00:24,680",21.24,24.68,3.4400000000000013,"zeigen die Zahlen aus der Wirtschaft, die vom Energieversorger"
9,"00:00:24,720","00:00:26,480",24.72,26.48,1.7600000000000016,und auch die Kriminalstatistik.
10,"00:00:26,560","00:00:28,800",26.56,28.8,2.240000000000002,"Die Stimmung ist nicht gut im Land,"
11,"00:00:28,880","00:00:30,240",28.88,30.24,1.3599999999999994,"und der Schwarz-Roten Regierung gelingt es bisher nicht,"
12,"00:00:30,320","00:00:31,960",30.32,31.96,1.6400000000000006,sie zu drehen.
13,"00:00:32,040","00:00:33,480",32.04,33.48,1.4399999999999977,Wird die Politik den langsamen Abstieg
14,"00:00:33,560","00:00:34,920",33.56,34.92,1.3599999999999994,"nur verwalten oder gelingt es ihr,"
15,"00:00:35,000","00:00:36,400",35.0,36.4,1.3999999999999986,wieder Vertrauen in die Zukunft zu schaffen?
16,"00:00:40,440","00:00:42,200",40.44,42.2,1.7600000000000051,"Stadt, Land, Angst - steigt Deutschland ab?"
17,"00:00:42,240","00:00:44,600",42.24,44.6,2.3599999999999994,Darüber will ich reden...
18,"00:00:44,640","00:00:46,440",44.64,46.44,1.7999999999999972,- Mit diesen Gästen:
19,"00:00:46,480","00:00:49,000",46.48,49.0,2.520000000000003,Der Ministerpräsident von Sachsen Michael Kretschmer (MK)
20,"00:00:49,040","00:00:51,360",49.04,51.36,2.3200000000000003,"von der CDU,"
21,"00:00:51,400","00:00:55,040",51.4,55.04,3.6400000000000006,"Felix Banaszak (FB), Vorsitzender des Bündnis 90/Die Grünen,"
22,"00:00:58,080","00:01:02,480",58.08,62.48,4.399999999999999,"die Strafrechtlerin Elisa Hoven (EH),"
23,"00:01:02,520","00:01:07,840",62.52,67.84,5.32,"Tanja Schweiger (TS), die Landrätin von Regensburg"
24,"00:01:07,880","00:01:12,280",67.88,72.28,4.400000000000006,und Michael Bröcker (MB) von Table Media.
25,"00:01:12,320","00:01:15,280",72.32,75.28,2.960000000000008,"Sie sind zu Gast bei ""Maybrit Illner""."
26,"00:01:15,320","00:01:19,760",75.32,79.76,4.440000000000012,- Und die ist ausgesprochen dankbar für die Gäste des heutigen Abends.
27,"00:01:19,800","00:01:22,600",79.8,82.6,2.799999999999997,"Wir haben alle kommen sehen, nur der Kanzler nicht."
28,"00:01:26,000","00:01:29,480",86.0,89.48,3.480000000000004,- Die Rebellion der Jungen Union bringt den Kanzler ins Schwitzen.
29,"00:01:29,520","00:01:31,040",89.52,91.03999999999999,1.519999999999996,"- Glaubt ihr ernsthaft,"
30,"00:01:31,040","00:01:33,600",91.03999999999999,93.6,2.5600000000000023,dass wir einen Unterbietungswettkampf gewinnen:
31,"00:01:33,640","00:01:35,960",93.64,95.96000000000001,2.3200000000000074,Wer bietet an das niedrigste Rentenniveau?
32,"00:01:36,000","00:01:38,520",96.0,98.52000000000001,2.5200000000000102,Das kann doch wohl nicht euer Ernst sein.
33,"00:01:38,560","00:01:40,840",98.56,100.84,2.280000000000001,- Die SPD bewegt sich nicht.
34,"00:01:40,880","00:01:43,440",100.88,103.44,2.5600000000000023,"- Es wusste ja jeder, was vereinbart ist."
35,"00:01:43,480","00:01:45,800",103.47999999999999,105.8,2.3200000000000074,"Es muss die Junge Union sich überlegen,"
36,"00:01:45,840","00:01:49,280",105.84,109.28,3.4399999999999977,ob sie daran eine Regierung scheitern will.
37,"00:01:52,280","00:01:54,880",112.28,114.88,2.5999999999999943,- Das sind die beiden Positionen.
38,"00:01:54,920","00:01:56,880",114.92,116.88,1.9599999999999937,"Michael Kretschmer ist bei uns,"
39,"00:01:56,920","00:01:59,400",116.92,119.4,2.480000000000004,"Sie sind nicht nur Chef von Sachsen, auch Stellvertreter in der CDU."
40,"00:01:59,440","00:02:06,160",119.44,126.16,6.719999999999999,Lässt man wegen einer solchen Geschichte eine Koalition springen?
41,"00:02:06,160","00:02:10,880",126.16,130.88,4.719999999999999,"MK: Nein, die Frage stellt sich gar nicht, junge Leute,"
42,"00:02:10,880","00:02:14,200",130.88,134.2,3.319999999999993,"die eine Meinung haben, das finde ich ganz schön,"
43,"00:02:14,240","00:02:15,720",134.24,135.72,1.4799999999999898,ich war auch mal jung.
44,"00:02:15,760","00:02:19,760",135.76,139.76,4.0,"Wir haben auch diskutiert über diese Frage,"
45,"00:02:19,800","00:02:22,600",139.8,142.6,2.799999999999983,"wir haben das Kalina System, was Nachhaltigkeit angeht,"
46,"00:02:22,600","00:02:27,520",142.6,147.52,4.920000000000016,"was sich das Land leisten kann, fest verordnet."
47,"00:02:27,560","00:02:30,360",147.56,150.36,2.8000000000000114,"Das passiert es gerade auch, dass es mehr als notwendig,"
48,"00:02:30,400","00:02:34,320",150.4,154.32,3.9199999999999875,"die Menschen sind dankbar, dass diese Frage gestellt wird."
49,"00:02:34,360","00:02:38,560",154.36,158.56,4.199999999999989,"Es wird eine Abstimmung geben, das was vereinbart ist, dass gilt."
50,"00:02:38,600","00:02:41,160",158.6,161.16,2.5600000000000023,Auf 48 % zu garantieren.
51,"00:02:44,120","00:02:50,720",164.12,170.72,6.599999999999994,- Jetzt haben Sie das auch wieder umschifft.
52,"00:02:50,720","00:02:52,840",170.72,172.84,2.1200000000000045,"MK: Wir müssen parallel darüber sprechen,"
53,"00:02:52,840","00:02:54,920",172.84,174.92000000000002,2.0800000000000125,wie sich das Land das leisten kann.
54,"00:02:54,960","00:02:58,440",174.96,178.44,3.4799999999999898,Wir müssen über die Wettbewerbsfähigkeit sprechen.
55,"00:02:58,480","00:03:01,760",178.48,181.76,3.280000000000001,"Wenn wir wirtschaftlich stark sind, sie haben die Frage gestellt,"
56,"00:03:01,800","00:03:05,160",181.8,185.16,3.359999999999985,"diese Debatte ist absolut richtig, ich freue mich,"
57,"00:03:05,200","00:03:06,480",185.2,186.48,1.2800000000000011,dass sie geführt wird.
58,"00:03:06,840","00:03:09,000",186.84,189.0,2.1599999999999966,"- Ganz kurz noch mal zum eigentlichen Thema,"
59,"00:03:09,080","00:03:11,920",189.08,191.92,2.839999999999975,"es ist im Grunde egal, was die Rebellen finden oder nicht,"
60,"00:03:11,960","00:03:18,680",191.96,198.68,6.719999999999999,weil Friedrich Merz etwas anderes versprochen hat.
61,"00:03:18,680","00:03:22,200",198.68,202.2,3.519999999999982,"MK: Nein, es ist nicht egal, wir leben in einer offenen"
