segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:03,880","00:00:06,560",3.88,6.56,2.6799999999999997,Untertitel: WDR mediagroup GmbH im Auftrag des WDR
2,"00:00:06,840","00:00:08,720",6.84,8.72,1.8800000000000008,Wir begrüßen Sie zur Live-Untertitelung
3,"00:00:08,960","00:00:11,600",8.96,11.6,2.639999999999999,"Dienstagabend, herzlich willkommen zu Maischberger."
4,"00:00:13,880","00:00:16,720",13.88,16.72,2.839999999999998,Wie zerstritten geht die neue Regierung in die Sommerpause?
5,"00:00:16,960","00:00:20,120",16.96,20.12,3.16,"Die Bundesministerin für Forschung, Technologie und Raumfahrt"
6,"00:00:20,360","00:00:21,560",20.36,21.56,1.1999999999999993,Dorothee Bär.
7,"00:00:21,840","00:00:25,560",21.84,25.56,3.719999999999999,Die Bundesvorsitzende von Bündnis 90/Die Grünen Franziska Brantner.
8,"00:00:29,560","00:00:32,280",29.56,32.28,2.7200000000000024,Von Trump bis zur Diskussion über Parteiverbote.
9,"00:00:32,520","00:00:34,800",32.52,34.8,2.279999999999994,Wie gefährdet es unsere westliche Demokratie?
10,"00:00:35,080","00:00:37,560",35.08,37.56,2.480000000000004,Ich spreche mit Bundespräsident a.D. Christian Wulff.
11,"00:00:37,840","00:00:39,720",37.84,39.72,1.8799999999999955,"Es erklären, kommentieren und diskutieren:"
12,"00:00:40,040","00:00:43,120",40.04,43.12,3.0799999999999983,Der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll.
13,"00:00:43,360","00:00:45,520",43.36,45.52,2.1600000000000037,Der Moderator und Blogger Raul Krauthausen.
14,"00:00:45,880","00:00:48,280",45.88,48.28,2.3999999999999986,Die Journalistin und Buchautorin Nena Brockhaus.
15,"00:00:48,560","00:00:50,640",48.56,50.64,2.0799999999999983,Einen wunderschönen guten Abend.
16,"00:00:59,880","00:01:01,960",59.88,61.96,2.0799999999999983,Es gab einen Knall in der Koalition.
17,"00:01:02,240","00:01:04,600",62.24,64.6,2.3599999999999923,Es sollte eigentlich eine Richterwahl für das
18,"00:01:04,880","00:01:06,960",64.88,66.96,2.0799999999999983,Bundesverfassungsgericht normal ablaufen.
19,"00:01:07,280","00:01:08,640",67.28,68.64,1.3599999999999994,Die Sache wurde abgeblasen.
20,"00:01:08,920","00:01:10,920",68.92,70.92,2.0,"Ralf Stegner sagte, es sei ein Debakel."
21,"00:01:11,160","00:01:13,240",71.16,73.24,2.0799999999999983,Ist die Koalition beschädigt?
22,"00:01:13,480","00:01:16,120",73.48,76.12,2.6400000000000006,"Ja, sie ist beschädigt, aber es ist kein Debakel."
23,"00:01:16,360","00:01:18,520",76.36,78.52,2.1599999999999966,Der Kanzler hat untertrieben.
24,"00:01:18,760","00:01:21,120",78.76,81.12,2.3599999999999994,Er hat es heruntergespielt.
25,"00:01:24,440","00:01:28,240",84.44,88.24,3.799999999999997,Ich hab das ein bisschen erinnert an Freddy Bobic.
26,"00:01:29,240","00:01:32,560",89.24,92.56,3.3200000000000074,Den späteren Fußballmanager und Fußballer.
27,"00:01:35,480","00:01:38,440",95.47999999999999,98.44,2.960000000000008,"Er hat gesagt, wir dürfen es nicht so schlechtreden, wie es war."
28,"00:01:38,720","00:01:41,280",98.72,101.28,2.5600000000000023,"Wir dürfen es nicht so schlecht reden, wie es war?"
29,"00:01:41,560","00:01:44,120",101.56,104.12,2.5600000000000023,Das ist also die Methode Friedrich Merz?
30,"00:01:44,360","00:01:46,360",104.36,106.36,2.0,"Es war schlecht, natürlich. Die Aufgabe"
31,"00:01:46,560","00:01:48,440",106.56,108.44,1.8799999999999955,des Fraktionsvorsitzenden
32,"00:01:48,760","00:01:52,120",108.75999999999999,112.12,3.3600000000000136,"ist nach den ganzen Zusagen, dass man eine Mehrheit bringt."
33,"00:01:52,360","00:01:55,120",112.36,115.12,2.760000000000005,Wie sehen Sie das Herr Krauthausen?
34,"00:01:57,360","00:01:59,800",117.36,119.8,2.4399999999999977,Ich finde es tatsächlich eine Beschädigung.
35,"00:02:00,120","00:02:01,280",120.12,121.28,1.1599999999999966,Zumindest der Koalition.
36,"00:02:01,560","00:02:04,840",121.56,124.84,3.280000000000001,"Der Demokratie, das wird die Zukunft zeigen."
37,"00:02:09,280","00:02:12,280",129.28,132.28,3.0,"Ich habe Sorge, dass wir inzwischen Parteitaktik vor"
38,"00:02:12,560","00:02:13,560",132.56,133.56,1.0,alles andere stellen.
39,"00:02:13,800","00:02:15,880",133.8,135.88,2.079999999999984,Das ist ein offensichtliches Machtspiel.
40,"00:02:16,160","00:02:17,760",136.16,137.76,1.5999999999999943,Mindestens innerhalb der Union.
41,"00:02:18,040","00:02:20,320",138.04,140.32,2.280000000000001,Aber garantiert auch zwischen Union und SPD.
42,"00:02:20,560","00:02:22,120",140.56,142.12,1.5600000000000023,Und da auf Kosten des Staates.
43,"00:02:22,440","00:02:24,320",142.44,144.32,1.8799999999999955,Das ist das Gefährliche.
44,"00:02:24,560","00:02:26,960",144.56,146.96,2.4000000000000057,Weil das die Rechten wollen.
45,"00:02:29,320","00:02:30,120",149.32,150.12,0.8000000000000114,Sie wollen einen Keil zwischen die Regierungskoalition antreiben.
46,"00:02:32,520","00:02:36,480",152.52,156.48,3.9599999999999795,Sie wollen einen Keil zwischen die Regierungskoalitionen treiben.
47,"00:02:36,760","00:02:38,200",156.76,158.2,1.4399999999999977,"Ist es Parteitaktik gewesen,"
48,"00:02:38,480","00:02:41,360",158.48,161.36,2.880000000000024,dass wir nicht zum Ziel gekommen sind?
49,"00:02:42,560","00:02:47,080",162.56,167.07999999999998,4.519999999999982,Das würde ich schon sagen. Aber ich würde etwas widersprechen.
50,"00:02:47,920","00:02:51,800",167.92000000000002,171.8,3.8799999999999955,"Ich finde, wir jazzen das ziemlich hoch, das Thema."
51,"00:02:56,640","00:03:01,640",176.64,181.64,5.0,"Den Bürger an sich, wir reden hier von einer verschobenen Richterwahl."
52,"00:03:01,920","00:03:05,400",181.92,185.4,3.480000000000018,"Ich finde es was Positives, was da passiert es."
53,"00:03:08,280","00:03:10,640",188.28,190.64,2.359999999999985,"Wenn Abgeordnete sagen, ich habe Bedenken,"
54,"00:03:10,880","00:03:15,320",190.88,195.32,4.439999999999998,deswegen wurde die Wahl verschoben. Das ist für mich Demokratie.
55,"00:03:17,240","00:03:20,840",197.24,200.84,3.5999999999999943,Und nicht alle müssen applaudieren und Ja sagen.
56,"00:03:23,760","00:03:28,720",203.76,208.72,4.960000000000008,Die Abgeordneten sind ihrem Gewissen verpflichtet und haben Zweifel.
57,"00:03:30,880","00:03:32,080",210.88,212.07999999999998,1.1999999999999886,(Koll) Im Prinzip ja.
58,"00:03:32,320","00:03:34,880",212.32,214.88,2.5600000000000023,Aber in dem Fall gab es Vorgespräche.
59,"00:03:35,160","00:03:39,080",215.16,219.07999999999998,3.9199999999999875,"Die Namen waren seit Wochen bekannt, wurden diskutiert."
60,"00:03:39,640","00:03:44,120",219.64,224.12,4.480000000000018,Es geht um eine Institution wie das Bundesverfassungsgericht.
61,"00:03:50,920","00:03:52,680",230.92000000000002,232.68,1.759999999999991,"In dem Fall bin ich sehr dafür,"
62,"00:03:52,960","00:03:56,640",232.96,236.64,3.6799999999999784,dass man dann auch die eingeübten Abläufe einhält.
63,"00:03:57,880","00:04:01,360",237.88,241.36,3.480000000000018,Man hätte das in der Union diskutieren können und müssen.
64,"00:04:01,680","00:04:05,400",241.68,245.4,3.719999999999999,(Brockhaus) Aber die Abgeordneten hatten der Zweifel.
65,"00:04:07,360","00:04:10,240",247.36,250.24,2.8799999999999955,"Es war nicht so, als hätten die Abgeordnete gesagt,"
