segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,000","00:00:02,920",0.0,2.92,2.92,Untertitel: WDR mediagroup GmbH im Auftrag des WDR
2,"00:00:02,960","00:00:05,000",2.96,5.0,2.04,Wir begrüßen Sie zur Live-Untertitelung
3,"00:00:05,040","00:00:06,040",5.04,6.04,1.0,Guten Abend.
4,"00:00:06,080","00:00:08,440",6.08,8.44,2.3599999999999994,Herzlich willkommen zu unserer Sendung.
5,"00:00:08,880","00:00:12,080",8.88,12.08,3.1999999999999993,Schwarz-Rot einigt sich auf Milliarden Schulden.
6,"00:00:12,120","00:00:14,240",12.12,14.24,2.120000000000001,Steht damit schon die Koalition?
7,"00:00:14,280","00:00:16,200",14.28,16.2,1.92,Das frage ich:
8,"00:00:16,200","00:00:18,640",16.2,18.64,2.4400000000000013,"Lars Klingbeil, SPD-Parteivorsitzender."
9,"00:00:18,720","00:00:21,600",18.72,21.6,2.8800000000000026,Wie verändert Donald Trump die Weltordnung?
10,"00:00:21,640","00:00:23,400",21.64,23.4,1.759999999999998,Das diskutieren:
11,"00:00:23,400","00:00:25,960",23.4,25.96,2.5600000000000023,"Norbert Röttgen, CDU-Außenpolitiker."
12,"00:00:26,000","00:00:29,160",26.0,29.16,3.16,"Martin Richenhagen, deutsch-amerikanischer Manager."
13,"00:00:29,480","00:00:31,200",29.48,31.2,1.7199999999999989,Und heute kommentieren:
14,"00:00:31,200","00:00:33,440",31.2,33.44,2.2399999999999984,"Harald Lesch, Wissenschaftsjournalist."
15,"00:00:33,480","00:00:35,280",33.48,35.28,1.8000000000000043,"Hannah Bethke, Die Welt."
16,"00:00:35,320","00:00:37,640",35.32,37.64,2.3200000000000003,"Markus Feldenkirchen, Der Spiegel."
17,"00:00:44,200","00:00:47,320",44.2,47.32,3.1199999999999974,Einen wunderschönen guten Abend.
18,"00:00:50,440","00:00:52,480",50.44,52.48,2.039999999999999,"Ich freue mich sehr,"
19,"00:00:52,520","00:00:57,000",52.52,57.0,4.479999999999997,dass wir einen so tollen Wissenschaftler bei uns haben.
20,"00:00:57,040","00:01:00,440",57.04,60.44,3.3999999999999986,"Jemand, der sich sonst mit Astrophysik beschäftigt."
21,"00:01:00,480","00:01:02,960",60.48,62.96,2.480000000000004,"Wie es sich verändert,"
22,"00:01:03,600","00:01:06,560",63.6,66.56,2.960000000000001,wenn Donald Trump ins Weiße Haus kommt.
23,"00:01:06,600","00:01:09,800",66.6,69.8,3.200000000000003,Wenn Selenskyj unter Druck gerät.
24,"00:01:10,440","00:01:14,040",70.44,74.03999999999999,3.5999999999999943,Wenn wir in Deutschland zwischen 2 Regierungen stehen.
25,"00:01:14,080","00:01:16,960",74.08,76.96000000000001,2.8800000000000097,Wie ist der Aggregatzustand?
26,"00:01:19,960","00:01:23,080",79.96000000000001,83.08,3.1199999999999903,(Lesch) Was man in der Physik vielleicht einen Phasenübergang
27,"00:01:23,120","00:01:27,240",83.12,87.24,4.11999999999999,"nennt, auf einmal haben wir schlagartig eine andere Situation."
28,"00:01:27,320","00:01:30,000",87.32,90.0,2.680000000000007,Die man vorher schon hat erahnen können.
29,"00:01:30,080","00:01:33,480",90.08,93.47999999999999,3.3999999999999915,Es müssen neue Verhaltensweisen her.
30,"00:01:34,560","00:01:37,120",94.56,97.12,2.5600000000000023,"Wir hatten 2008 eine Finanzkrise, wir hatten einen"
31,"00:01:37,200","00:01:40,920",97.2,100.92,3.719999999999999,gesundheitspolitischen Notstand mit der Corona-Pandemie.
32,"00:01:40,960","00:01:44,280",100.96000000000001,104.28,3.319999999999993,Jetzt haben wir einen sicherheitspolitischen und
33,"00:01:44,360","00:01:46,920",104.36,106.92,2.5600000000000023,außenpolitischen Notstand.
34,"00:01:47,000","00:01:50,760",107.0,110.75999999999999,3.759999999999991,"Es wird nötig, die Gesellschaft darauf vorbereiten, dass nichts mehr"
35,"00:01:50,880","00:01:52,320",110.88,112.32,1.4399999999999977,so ist wie es mal war.
36,"00:01:52,400","00:01:54,480",112.4,114.47999999999999,2.079999999999984,Wir müssen das auch medial begleiten.
37,"00:01:54,480","00:01:57,960",114.47999999999999,117.96000000000001,3.480000000000018,"Welcher dieser Notstände, die Sie aufgezählt haben,"
38,"00:01:58,000","00:02:00,040",118.0,120.04,2.0400000000000063,erschreckt Sie am meisten?
39,"00:02:00,040","00:02:03,440",120.04,123.44,3.3999999999999915,"Die sicherheitspolitische, das ist das größte Problem."
40,"00:02:03,480","00:02:07,440",123.48,127.44,3.9599999999999937,"An dem Abend, als der amerikanische Verteidigungsminister"
41,"00:02:07,480","00:02:10,720",127.48,130.72,3.239999999999995,"davon gesprochen hat, was die Europäer erwartet,"
42,"00:02:10,760","00:02:14,240",130.76,134.24,3.480000000000018,"habe ich in meinem Arbeitszimmer gesessen und mich gefragt, was wäre"
43,"00:02:14,320","00:02:16,840",134.32,136.84,2.5200000000000102,"in den letzten Jahrzehnten passiert,"
44,"00:02:16,920","00:02:21,160",136.92000000000002,141.16,4.239999999999981,wenn es zu einer militärischen Auseinandersetzung gekommen wäre?
45,"00:02:21,240","00:02:23,760",141.24,143.76,2.519999999999982,Europa ohne den amerikanischen Schutz?
46,"00:02:23,800","00:02:28,200",143.8,148.2,4.399999999999977,Ich habe das ganze Leben unter diesem amerikanischen Schutzschirm
47,"00:02:28,240","00:02:29,440",148.24,149.44,1.1999999999999886,gelebt.
48,"00:02:29,480","00:02:30,720",149.48,150.72,1.240000000000009,Und das ist weg.
49,"00:02:30,800","00:02:34,840",150.8,154.84,4.039999999999992,"Oder, dass alleine die Drohung besteht, dass das Damoklesschwert"
50,"00:02:34,960","00:02:36,120",154.96,156.12,1.1599999999999966,"über uns hängt,"
