segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:02,000",0.04,2.0,1.96,Diese Untertitel sind live produziert.
2,"00:00:02,040","00:00:06,800",2.04,6.8,4.76,"Einen schönen guten Abend, herzlich willkommen zu unserer Sendung,"
3,"00:00:06,840","00:00:09,640",6.84,9.64,2.8000000000000007,in der wir nicht nur über das Spiel zwischen Spanien
4,"00:00:09,680","00:00:11,440",9.68,11.44,1.7599999999999998,"und Frankreich sprechen wollen,"
5,"00:00:11,480","00:00:14,840",11.48,14.84,3.3599999999999994,"sondern insbesondere auch über diese Szene: Die Szene,"
6,"00:00:17,120","00:00:21,360",17.12,21.36,4.239999999999998,"die immer noch Gesprächsstoff bietet, und die immer noch wehtut."
7,"00:00:21,400","00:00:25,280",21.4,25.28,3.8800000000000026,"Wir können heute bei einem nachfragen, der es wissen muss:"
8,"00:00:25,320","00:00:29,720",25.32,29.72,4.399999999999999,"Elfmeter, ja oder nein?"
9,"00:00:29,760","00:00:33,720",29.76,33.72,3.9599999999999973,"Denn erstens saß er selbst im Stadion, als es passierte, und gilt,"
10,"00:00:33,760","00:00:37,680",33.76,37.68,3.9200000000000017,"zweitens, als einer der besten Schiedsrichter des Landes,"
11,"00:00:37,720","00:00:41,760",37.72,41.76,4.039999999999999,"hat selbst fast 250 Bundesliga- Partien geleitet, seit Kurzem"
12,"00:00:41,800","00:00:45,480",41.8,45.48,3.6799999999999997,"beim DFB verantwortlich für die ""Elite-Schiedsrichter"","
13,"00:00:45,520","00:00:49,960",45.52,49.96,4.439999999999998,"herzlich willkommen, Knut Kircher."
14,"00:00:50,000","00:00:53,640",50.0,53.64,3.6400000000000006,Elite-Schiedsrichter ist ein gutes Stichwort mit Blick
15,"00:00:53,680","00:00:55,640",53.68,55.64,1.9600000000000009,auf diesen Mann.
16,"00:00:55,680","00:00:59,680",55.68,59.68,4.0,"Es gibt eine fünfteilige Dokumentation, aus dem letzten Jahr,"
17,"00:00:59,720","00:01:03,440",59.72,63.44,3.719999999999999,"er hat sie als Produzent verantwortet, sehr sehenswert,"
18,"00:01:03,480","00:01:07,280",63.48,67.28,3.8000000000000043,"weil sie zum ersten Mal in dieser Eindringlichkeit zeigt,"
19,"00:01:07,320","00:01:10,560",67.32,70.56,3.240000000000009,"was das wirklich für ein Job ist, Schiedsrichter,"
20,"00:01:10,600","00:01:14,040",70.6,74.03999999999999,3.4399999999999977,"einen ""Hochleistungsjob"" nennt er es, und es stimmt."
21,"00:01:14,080","00:01:17,200",74.08,77.2,3.1200000000000045,Wir werden gleich ein paar Ausschnitte daraus sehen.
22,"00:01:17,240","00:01:19,360",77.24,79.36,2.1200000000000045,"Achtung, die Frankfurter sind blank."
23,"00:01:19,400","00:01:21,160",79.4,81.16,1.759999999999991,Die sind blank.
24,"00:01:21,200","00:01:23,400",81.2,83.4,2.200000000000003,* Sie sprechen durcheinander. *
25,"00:01:23,440","00:01:25,000",83.44,85.0,1.5600000000000023,Weiter!
26,"00:01:25,040","00:01:27,200",85.03999999999999,87.2,2.160000000000011,"Lauf, lauf, lauf, lauf, lauf."
27,"00:01:28,080","00:01:32,600",88.08,92.6,4.519999999999996,"Unglaublich, wenn man mal hört, was da über die Headsets geredet wird,"
28,"00:01:33,080","00:01:36,920",93.08,96.92,3.8400000000000034,wie schnell das alles geht und nicht nur Reinhold Beckmann
29,"00:01:36,960","00:01:40,280",96.96000000000001,100.28,3.319999999999993,stellt sich seit dem Deutschland- Spiel die Frage:
30,"00:01:40,320","00:01:43,280",100.32,103.28,2.960000000000008,Warum wurde diese ganze Technik ausgerechnet
