segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:02,080",0.04,2.08,2.04,Diese Untertitel sind live produziert.
2,"00:00:02,120","00:00:05,280",2.12,5.28,3.16,Herzlich willkommen zu unserer Sendung
3,"00:00:05,320","00:00:08,880",5.32,8.88,3.5600000000000005,am Ende eines weiteren wirklich spannenden Tages
4,"00:00:08,920","00:00:10,080",8.92,10.08,1.1600000000000001,"in der deutschen Politik,"
5,"00:00:10,160","00:00:13,680",10.16,13.68,3.5199999999999996,"weshalb die Leiterin Parlamentsbüros der Rheinischen Post, sehr erfahren,"
6,"00:00:13,760","00:00:15,080",13.76,15.08,1.3200000000000003,"sehr geschätzt, sagt:"
7,"00:00:15,120","00:00:19,440",15.12,19.44,4.320000000000002,"""Söder hat recht: Jetzt hat die Achterbahnfahrt begonnen."""
8,"00:00:19,480","00:00:23,760",19.48,23.76,4.280000000000001,"Herzlich willkommen, Kerstin Münstermann."
9,"00:00:23,800","00:00:27,480",23.8,27.48,3.6799999999999997,"Man kriegt eine Ahnung, was mit dieser Achterbahnfahrt"
10,"00:00:27,520","00:00:30,160",27.52,30.16,2.6400000000000006,"gemeint sein könnte, wenn man diesem Mann zuhört:"
11,"00:00:30,240","00:00:34,680",30.24,34.68,4.440000000000001,"""Der spannendste Moment seit Langem im deutschen Bundestag"", sagt er,"
12,"00:00:34,720","00:00:37,080",34.72,37.08,2.3599999999999994,"""war nicht die Abstimmung mit der AfD."
13,"00:00:37,160","00:00:41,040",37.16,41.04,3.8800000000000026,"Wirklich interessant wurde es, als Baumann nach vorne ging"
14,"00:00:41,080","00:00:42,760",41.08,42.76,1.6799999999999997,ans Mikrofon ging
15,"00:00:42,840","00:00:46,200",42.84,46.2,3.3599999999999994,"und Friedrich Merz rhetorisch richtiggehend verprügelt hat."""
16,"00:00:46,240","00:00:49,480",46.24,49.48,3.239999999999995,"Das sagt einer, der zum ersten Mal körperlich hier anwesend ist,"
17,"00:00:49,520","00:00:52,200",49.52,52.2,2.6799999999999997,"der aber seit Tagen und Wochen schon in der Sendung,"
18,"00:00:52,240","00:00:57,320",52.24,57.32,5.079999999999998,"vor allem aber auch im Podcast dabei ist,"
19,"00:00:57,400","00:00:59,680",57.4,59.68,2.280000000000001,"weil er 2017 schon ein Buch über die AfD geschrieben hat,"
20,"00:00:59,720","00:01:01,560",59.72,61.56,1.8400000000000034,das anders ist.
21,"00:01:01,640","00:01:02,800",61.64,62.8,1.1599999999999966,Nicht die üblichen Schubladen.
22,"00:01:02,880","00:01:05,800",62.88,65.8,2.9199999999999946,Und das sich heute liest wie eine düstere Prophezeiung.
23,"00:01:05,840","00:01:08,480",65.84,68.48,2.6400000000000006,"Herzlich willkommen, Justus Bender."
24,"00:01:08,520","00:01:12,000",68.52,72.0,3.480000000000004,"Und wenn wir über die Frage des Umgangs miteinander reden,"
25,"00:01:12,040","00:01:14,160",72.03999999999999,74.16,2.1200000000000045,"über ""das Dilemma"", in dem die Parteien der Mitte"
26,"00:01:14,200","00:01:16,600",74.2,76.6,2.3999999999999915,"hoffnungslos feststecken, wie Justus Bender sagt,"
27,"00:01:16,640","00:01:19,920",76.64,79.92,3.280000000000001,"weil sie für alles sofort von der AfD bestraft werden,"
28,"00:01:19,960","00:01:22,160",79.96000000000001,82.16,2.1999999999999886,dann geht der Blick zu diesem Mann.
29,"00:01:22,200","00:01:25,480",82.2,85.48,3.280000000000001,"Der noch amtierende Bundesgesundheitsminister, der,"
30,"00:01:25,520","00:01:28,400",85.52,88.4,2.8800000000000097,"das attestieren sogar seine härtesten Kritiker,"
31,"00:01:28,440","00:01:31,280",88.44,91.28,2.8400000000000034,"mutig nach vorne gegangen ist bei der Gesundheitsreform,"
32,"00:01:31,360","00:01:33,440",91.36,93.44,2.0799999999999983,"der auch erstaunlich viel aufgebrochen hat,"
33,"00:01:33,480","00:01:39,360",93.47999999999999,99.36,5.88000000000001,"der sich aber auch den Zorn von Friedrich Merz zugezogen hat,"
34,"00:01:39,400","00:01:42,360",99.4,102.36,2.9599999999999937,weil er in der politischen Auseinandersetzung direkt
35,"00:01:42,400","00:01:45,560",102.4,105.56,3.1599999999999966,die Nazi-Keule rausholte. Warum?
36,"00:01:45,600","00:01:49,480",105.6,109.47999999999999,3.8799999999999955,"Fragen an Karl Lauterbach, herzlich willkommen."
37,"00:01:49,560","00:01:51,040",109.56,111.03999999999999,1.4799999999999898,Und auch mit Blick auf diesen Mann:
38,"00:01:51,120","00:01:54,760",111.12,114.75999999999999,3.6399999999999864,"Dilemma, so weit das Auge reicht, der ehemalige Bundesjustizminister,"
39,"00:01:54,840","00:01:59,760",114.84,119.75999999999999,4.9199999999999875,"jetzt der Generalsekretär seiner Partei, der FDP,"
40,"00:01:59,840","00:02:03,520",119.84,123.52,3.6799999999999926,die es in der vergangenen Woche vor den Augen
41,"00:02:03,560","00:02:05,880",123.56,125.88,2.319999999999993,der deutschen Öffentlichkeit fast zerrissen hat.
42,"00:02:05,920","00:02:09,480",125.92,129.48,3.559999999999988,"Und seitdem Kubicki öffentlich damit gedroht hat,"
43,"00:02:09,520","00:02:10,800",129.52,130.8,1.2800000000000011,"schon mal seinen Schreibtisch zu räumen,"
44,"00:02:10,880","00:02:14,520",130.88,134.52,3.640000000000015,"weil er das Abstimmungsverhalten seiner Partei nicht gut fand,"
45,"00:02:14,600","00:02:17,880",134.6,137.88,3.280000000000001,"versucht er seinerseits zu erklären, wie konstruktiv die Liberalen"
46,"00:02:17,920","00:02:20,280",137.92000000000002,140.28,2.359999999999985,"nicht nur letzte Woche waren, sondern eigentlich schon immer."
47,"00:02:20,360","00:02:22,120",140.36,142.12,1.759999999999991,"Herzlich willkommen, Marco Buschmann."
48,"00:02:35,920","00:02:39,600",155.92000000000002,159.6,3.6799999999999784,"Ich bin sehr gespannt auf diese Runde, Herr Lauterbach,"
49,"00:02:39,600","00:02:43,840",159.6,163.84,4.240000000000009,"die erste Frage, haben Sie heute bei dem letzten großen Duell im"
