segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,000","00:00:02,400",0.0,2.4,2.4,Untertitel: WDR mediagroup GmbH im Auftrag des WDR
2,"00:00:02,440","00:00:04,520",2.44,4.52,2.0799999999999996,Wir begrüßen Sie zur Live-Untertitelung
3,"00:00:07,240","00:00:09,480",7.24,9.48,2.24,Das war historisch.
4,"00:00:11,440","00:00:14,440",11.44,14.44,3.0,"Es war turbulent, wir blicken auf diesen Tag."
5,"00:00:14,520","00:00:16,760",14.52,16.76,2.240000000000002,Mit Julia Klöckner.
6,"00:00:18,240","00:00:22,360",18.24,22.36,4.120000000000001,Sie war heute gewissermaßen im Auge des Sturms.
7,"00:00:22,560","00:00:25,720",22.56,25.72,3.16,Wie schwach startet diese Regierung Schwarz-Rot?
8,"00:00:25,800","00:00:27,800",25.8,27.8,2.0,Das fragen wir Martin Schulz.
9,"00:00:27,840","00:00:30,440",27.84,30.44,2.6000000000000014,Ehemals Kanzlerkandidat.
10,"00:00:30,480","00:00:32,400",30.48,32.4,1.9199999999999982,Und heute kommentieren:
11,"00:00:32,400","00:00:35,480",32.4,35.48,3.0799999999999983,"Der langjährige Leiter des ZDF-Hauptstadtstudios, Theo Koll."
12,"00:00:35,520","00:00:39,800",35.52,39.8,4.279999999999994,"Die Leiterin des Parlamentsbüros der taz, Anna Lehmann."
13,"00:00:39,840","00:00:42,960",39.84,42.96,3.1199999999999974,"Der Herausgeber von The Pioneer, Gabor Steingart."
14,"00:00:52,240","00:00:56,480",52.24,56.48,4.239999999999995,"Wir blicken zuerst auf den Moment, am späteren Nachmittag heute."
15,"00:00:56,520","00:00:59,600",56.52,59.6,3.0799999999999983,An dem Deutschland doch noch einen Kanzler bekam.
16,"00:00:59,600","00:01:02,400",59.6,62.4,2.799999999999997,Mit Ja haben gestimmt: 325 Abgeordnete.
17,"00:01:07,800","00:01:10,400",67.8,70.4,2.6000000000000085,"Herr Abgeordneter Merz, nehmen Sie die Wahl an?"
18,"00:01:10,440","00:01:14,800",70.44,74.8,4.359999999999999,Ich bedanke mich für das Vertrauen und nehme die Wahl an.
19,"00:01:18,320","00:01:22,560",78.32,82.56,4.240000000000009,"Herr Koll, mit welchen Gefühlen haben Sie auf diesen Tag geguckt"
20,"00:01:22,600","00:01:25,520",82.6,85.52,2.9200000000000017,"und gesagt, noch einmal ist es gut gegangen?"
21,"00:01:25,600","00:01:28,280",85.6,88.28,2.680000000000007,Oder was war da heute los?
22,"00:01:28,760","00:01:31,520",88.76,91.52,2.759999999999991,"(Koll) Ich war ehrlich gesagt schockiert,"
23,"00:01:31,600","00:01:34,800",91.6,94.8,3.200000000000003,dass der 1. Wahlgang schief gegangen ist.
24,"00:01:34,840","00:01:39,880",94.84,99.88,5.039999999999992,Auch weil 18 aus der Koalition sich anders entschieden haben.
25,"00:01:41,360","00:01:46,360",101.36,106.36,5.0,Und damit ganz erkennbar in ein großes Risiko gegangen sind.
26,"00:01:48,680","00:01:51,240",108.68,111.24000000000001,2.5600000000000023,"Wir hatten im 2. Wahlgang immer noch 3,"
27,"00:01:51,320","00:01:53,560",111.32,113.56,2.240000000000009,bei einer knappen Mehrheit von 12.
28,"00:01:53,600","00:01:55,560",113.6,115.56,1.960000000000008,"Mich hat das schockiert,"
29,"00:01:55,640","00:01:58,520",115.64,118.52000000000001,2.8800000000000097,"dass es so viel Unmut in der Koalition gibt,"
30,"00:01:58,600","00:02:01,520",118.6,121.52,2.9200000000000017,die ins Risiko gegangen sind.
31,"00:02:03,720","00:02:05,640",123.72,125.64,1.9200000000000017,Und wie haben Sie das gesehen?
32,"00:02:07,080","00:02:11,480",127.08,131.48,4.3999999999999915,(Lehmann) Als Friedrich Merz im 1. Wahlgang nicht gewählt wurde...
33,"00:02:11,520","00:02:14,800",131.52,134.8,3.280000000000001,Ich hatte schon meinen Kommentar fertig.
34,"00:02:14,880","00:02:18,280",134.88,138.28,3.4000000000000057,"Und habe dann noch ein ""nicht"" eingefügt"
35,"00:02:18,320","00:02:20,840",138.32,140.84,2.5200000000000102,"und habe gedacht, das war schmerzhaft."
36,"00:02:20,920","00:02:23,680",140.92000000000002,143.68,2.759999999999991,"Aber dann habe ich gedacht,"
37,"00:02:26,440","00:02:29,360",146.44,149.36,2.920000000000016,es ist ein Bauchklatscher mit Ansage gewesen.
38,"00:02:29,400","00:02:33,080",149.4,153.07999999999998,3.6799999999999784,Das zieht sich durch bei Friedrich Merz.
39,"00:02:33,200","00:02:37,440",153.2,157.44,4.240000000000009,"Gestern hat er gesagt, alle werden da sein und für mich stimmen."
40,"00:02:37,520","00:02:39,600",157.52,159.6,2.079999999999984,Und dann ist es schief gegangen.
41,"00:02:39,680","00:02:43,440",159.68,163.44,3.759999999999991,"Das ist bei anderen Entscheidungen, die er gefällt hatte,"
42,"00:02:43,520","00:02:44,960",163.52,164.96,1.4399999999999977,immer auch so gewesen.
43,"00:02:45,040","00:02:47,120",165.04,167.12,2.0800000000000125,"Er hat gesagt, wir machen es so,"
44,"00:02:47,200","00:02:49,880",167.2,169.88,2.680000000000007,und dann ging es anders aus.
45,"00:02:49,880","00:02:53,480",169.88,173.48,3.5999999999999943,"Es gab nicht wenige, Herr Steingart, die haben gedacht,"
46,"00:02:53,520","00:02:56,360",173.52,176.36,2.8400000000000034,die Deutschen können keinen Kanzler wählen.
47,"00:02:56,440","00:02:58,640",176.44,178.64,2.1999999999999886,Wie ging es Ihnen?
48,"00:03:01,480","00:03:05,200",181.48,185.2,3.719999999999999,"(Koll) Wenn man in die Geschichte guckt, weiß man,"
49,"00:03:05,280","00:03:08,400",185.28,188.4,3.1200000000000045,"dass nicht alle Kanzlermehrheiten immer standen,"
50,"00:03:08,480","00:03:10,280",188.48,190.28,1.8000000000000114,sondern immer was gefehlt hat.
51,"00:03:10,360","00:03:14,160",190.36,194.16,3.799999999999983,Bei Frau Merkel fehlten auf einmal 50 ihre eigenen Leute.
52,"00:03:14,200","00:03:18,080",194.2,198.07999999999998,3.8799999999999955,"Der Unterschied zu heute war, es war nicht so knapp genäht."
53,"00:03:18,160","00:03:21,520",198.16,201.52,3.3600000000000136,"Die Mehrheiten waren stabiler zu der Zeit, 2005."
54,"00:03:21,600","00:03:25,360",201.6,205.36,3.7600000000000193,"Mir war klar, dass nicht alle mitstimmen."
55,"00:03:25,880","00:03:29,560",205.88,209.56,3.680000000000007,"Die ganzen Verlierer, Saskia Esken, Lauterbach, Scholz,"
56,"00:03:29,600","00:03:33,360",209.6,213.36,3.7600000000000193,"mir war klar, dass sie das nicht alle tun."
57,"00:03:34,040","00:03:38,000",214.04,218.0,3.960000000000008,(Lehmann) Jetzt haben Sie nur SPDler genannt.
58,"00:03:39,640","00:03:43,120",219.64,223.12,3.480000000000018,"(Koll) Es gab eine Menge Verlierer bei der SPD,"
59,"00:03:43,200","00:03:46,080",223.2,226.07999999999998,2.8799999999999955,weil die SPD auch die Regierung und den Kanzler stellt.
60,"00:03:46,080","00:03:48,360",226.07999999999998,228.36,2.2800000000000296,Die Mehrheiten waren nie immer da.
61,"00:03:48,400","00:03:51,280",228.4,231.28,2.8799999999999955,"Aber was heute zum ersten Mal passiert ist,"
62,"00:03:51,320","00:03:54,960",231.32,234.96,3.640000000000015,dass ein Kanzler eben nicht die erforderliche Mehrheit
63,"00:03:55,000","00:03:57,240",235.0,237.24,2.240000000000009,im ersten Wahlgang hatte.
64,"00:03:57,240","00:04:01,160",237.24,241.16,3.9199999999999875,"Mit Ja haben gestimmt 310, mit Nein 307, Enthaltungen 3."
65,"00:04:01,200","00:04:03,920",241.2,243.92,2.719999999999999,Friedrich Merz hat die erforderliche Mehrheit
66,"00:04:03,960","00:04:06,240",243.96,246.24,2.280000000000001,von 316 Stimmen nicht erreicht.
67,"00:04:12,320","00:04:14,640",252.32,254.64,2.319999999999993,Er ist gemäß Art. 63
68,"00:04:16,240","00:04:19,560",256.24,259.56,3.319999999999993,zum Bundeskanzler der Bundesrepublik nicht gewählt.
69,"00:04:19,640","00:04:22,960",259.64,262.96,3.319999999999993,Damit ist die Sitzung unterbrochen.
70,"00:04:23,960","00:04:28,120",263.96,268.12,4.160000000000025,"Man hat kurz gesehen, auch die Frau von Friedrich Merz"
71,"00:04:28,160","00:04:31,640",268.16,271.64,3.4799999999999613,saß auf der Tribüne mit einem versteinerten Gesicht.
72,"00:04:31,680","00:04:33,880",271.68,273.88,2.1999999999999886,Ist das historisch?
73,"00:04:33,960","00:04:36,800",273.96,276.8,2.840000000000032,Kann man das Wort verwenden?
74,"00:04:37,400","00:04:42,240",277.4,282.24,4.840000000000032,(Koll) Ich würde es nicht verwenden. Es geht in die Geschichtsbücher ein.
75,"00:04:42,280","00:04:46,440",282.28,286.44,4.160000000000025,"Weil es der erste Kanzler ist, dem es passiert."
76,"00:04:47,400","00:04:50,520",287.4,290.52,3.1200000000000045,Der erste von 20 oder 21 Wahlen.
77,"00:04:55,720","00:04:57,440",295.72,297.44,1.7199999999999704,Alleine das ist natürlich
78,"00:04:57,480","00:05:00,320",297.48,300.32,2.839999999999975,einen Eintrag in die Geschichtsbücher wert.
79,"00:05:00,400","00:05:03,360",300.4,303.36,2.9600000000000364,Historisch ist zu inflationär.
80,"00:05:04,680","00:05:08,720",304.68,308.72,4.0400000000000205,"Es gab ein 2. Wort, was in diesen Stunden, wo nicht klar war,"
81,"00:05:08,760","00:05:11,880",308.76,311.88,3.1200000000000045,"was als nächstes passieren wird,"
82,"00:05:13,320","00:05:16,960",313.32,316.96,3.6399999999999864,"es waren 4 h, in denen spekuliert wurde,"
83,"00:05:17,120","00:05:21,960",317.12,321.96,4.839999999999975,"da wurde schon gesagt, wir schlittern in eine Staatskrise."
84,"00:05:23,000","00:05:26,240",323.0,326.24,3.240000000000009,(Lehmann) Staatskrise ist ein großes Wort.
85,"00:05:26,280","00:05:29,840",326.28,329.84,3.5600000000000023,Es wurde ja die zweite Chance genutzt.
86,"00:05:30,440","00:05:35,040",330.44,335.04,4.600000000000023,"Wenn er im dritten Wahlgang nicht gewählt worden wäre,"
87,"00:05:35,200","00:05:38,200",335.2,338.2,3.0,dann wäre es tatsächlich krisenhaft gewesen.
88,"00:05:38,280","00:05:41,160",338.28,341.15999999999997,2.8799999999999955,Aber ich fand es schon historisch.
89,"00:05:41,200","00:05:44,000",341.2,344.0,2.8000000000000114,"Weil sich da Entwicklungen,"
90,"00:05:44,520","00:05:48,120",344.52,348.12,3.6000000000000227,"die auch auf Länderebene greifbar sind,"
91,"00:05:48,560","00:05:51,960",348.56,351.96,3.3999999999999773,"dass Ministerpräsidenten nicht im ersten,"
92,"00:05:52,000","00:05:54,960",352.0,354.96,2.9599999999999795,"zweiten oder dritten Wahlgang gewählt werden,"
93,"00:05:55,040","00:05:58,280",355.04,358.28,3.2399999999999523,auch auf der Bundesebene zeigen...
94,"00:05:59,120","00:06:03,160",359.12,363.16,4.0400000000000205,"Man sieht, dass die Mehrheiten knapper werden."
95,"00:06:04,880","00:06:10,280",364.88,370.28,5.399999999999977,"Und dass es immer schwieriger wird, stabile Mehrheiten zu kriegen."
96,"00:06:12,360","00:06:17,880",372.36,377.88,5.519999999999982,"Das Zweite war, dass die CDU, um einen demokratischen Weg zu finden,"
97,"00:06:20,040","00:06:25,200",380.04,385.2,5.159999999999968,den Unvereinbarkeitsbeschluss mit der Linkspartei gekippt hat.
98,"00:06:26,280","00:06:29,840",386.28,389.84,3.5600000000000023,"Und bei einem Antrag, so was hat es noch nie gegeben,"
99,"00:06:29,880","00:06:34,280",389.88,394.28,4.399999999999977,"gelungen ist, diesen zweiten Wahlgang zu ermöglichen."
100,"00:06:34,280","00:06:39,920",394.28,399.92,5.640000000000043,"Wir greifen erst einmal die beiden Worte auf, historisch, Staatskrise."
101,"00:06:43,440","00:06:47,480",403.44,407.48,4.0400000000000205,Sie fahren mit Ihrem Schiff immer knapp am Kanzleramt vorbei.
102,"00:06:47,560","00:06:50,120",407.56,410.12,2.5600000000000023,Nichts von Krise in diesen Stunden?
103,"00:06:50,120","00:06:53,920",410.12,413.92,3.8000000000000114,"(Steingart) Das Ganze ist schon Sinnbild einer Republik,"
104,"00:06:54,000","00:06:56,120",414.0,416.12,2.1200000000000045,die sich verändert hat.
105,"00:06:56,160","00:07:00,080",416.15999999999997,420.08,3.920000000000016,Die demokratische Mitte ist eine geschrumpfte Eisscholle.
106,"00:07:00,120","00:07:03,520",420.12,423.52,3.3999999999999773,Da ist ein anderes Klima entstanden.
107,"00:07:03,840","00:07:07,600",423.84,427.6,3.7600000000000477,Wir sind zu schnell mit dem Wort historisch.
108,"00:07:07,640","00:07:10,720",427.64,430.72,3.080000000000041,"Danach kommt Weimar, dann Hitler."
109,"00:07:10,760","00:07:14,040",430.76,434.04,3.2800000000000296,Die Tassen gehören in den Schrank.
110,"00:07:16,000","00:07:19,600",436.0,439.6,3.6000000000000227,"Aber das vieles zum ersten Mal passiert, spricht dafür,"
111,"00:07:19,640","00:07:22,440",439.64,442.44,2.8000000000000114,dass es unsere Lebzeit ist.
112,"00:07:22,640","00:07:25,160",442.64,445.16,2.5200000000000387,"Die, die schnell mit Vergleichen sind,"
113,"00:07:25,200","00:07:27,880",445.2,447.88,2.680000000000007,erinnern sich dann nicht.
114,"00:07:28,760","00:07:32,400",448.76,452.4,3.6399999999999864,"Wir vertiefen das gleich, weil einer hat das heute in den Mund genommen,"
115,"00:07:32,440","00:07:34,640",452.44,454.64,2.1999999999999886,der bayerische Ministerpräsident.
116,"00:07:34,680","00:07:38,040",454.68,458.04,3.3600000000000136,"Die Frage war, wer hatte ein Motiv."
117,"00:07:38,560","00:07:43,120",458.56,463.12,4.560000000000002,Volker Beck hat in diesen Momenten auf X geschrieben:
118,"00:07:45,880","00:07:48,480",465.88,468.48,2.6000000000000227,Wer können die Abweichler sein?
119,"00:07:48,520","00:07:51,080",468.52,471.08,2.5600000000000023,Bei wem kommt Friedrich Merz nicht an?
120,"00:07:51,120","00:07:54,320",471.12,474.32,3.1999999999999886,"Die SPD sagt, wir waren es nicht."
121,"00:07:56,640","00:07:58,560",476.64,478.56,1.920000000000016,(Koll) Das sagen alle jetzt.
122,"00:07:58,600","00:08:01,680",478.6,481.68,3.079999999999984,Aber Kriminalisten schauen immer auf ein Motiv.
123,"00:08:01,720","00:08:04,320",481.72,484.32,2.599999999999966,Und Motive gibt es mehrere.
124,"00:08:06,200","00:08:09,400",486.2,489.4,3.1999999999999886,"Bei der Union gibt es viele Menschen, die sagen,"
125,"00:08:09,440","00:08:11,680",489.44,491.68,2.240000000000009,du hast die Versprechen gebrochen.
126,"00:08:11,720","00:08:15,120",491.72,495.12,3.3999999999999773,Zum Beispiel bei der Schuldenbremse.
127,"00:08:15,960","00:08:19,960",495.96,499.96,4.0,Sie sind unzufrieden mit der Haltung von Merz.
128,"00:08:20,120","00:08:23,440",500.12,503.44,3.319999999999993,Wie sie eingeflossen ist in den Koalitionsvertrag.
129,"00:08:23,520","00:08:26,960",503.52,506.96,3.4399999999999977,"Bei der SPD gibts natürlich Menschen, die sagen,"
130,"00:08:27,200","00:08:31,200",507.2,511.2,4.0,so wie Merz sich beispielsweise verhalten hat
131,"00:08:32,040","00:08:36,480",512.04,516.48,4.440000000000055,"bei der unnötigen Abstimmung mit der AfD, bei der Migrationsfrage."
132,"00:08:38,200","00:08:41,040",518.2,521.04,2.839999999999918,"Spahn, der auch noch mal nachgelegt hat."
133,"00:08:41,080","00:08:44,080",521.08,524.08,3.0,"Da gibt es Menschen die sagen,"
134,"00:08:44,920","00:08:48,520",524.92,528.52,3.6000000000000227,"das ist absolut der falsche Kurs, den trage ich nicht mit."
135,"00:08:48,600","00:08:51,240",528.6,531.24,2.6399999999999864,Dann gibt es den profanen Grund.
136,"00:08:51,240","00:08:54,240",531.24,534.24,3.0,"Die, die nichts geworden sind."
137,"00:08:56,360","00:09:01,160",536.36,541.16,4.7999999999999545,Klingbeil hat im Grunde bis auf Pistorius alle abgeräumt.
138,"00:09:01,520","00:09:04,520",541.52,544.52,3.0,"Das ist Klingbeil, aber bleiben wir bei Merz."
139,"00:09:04,560","00:09:07,240",544.56,547.24,2.6800000000000637,Wer könnte das Motiv gehabt haben?
140,"00:09:07,320","00:09:10,520",547.32,550.52,3.199999999999932,Sie sehen bei beiden Parteien Abweichler.
141,"00:09:10,520","00:09:12,720",550.52,552.72,2.2000000000000455,Potenziell ja.
142,"00:09:14,920","00:09:17,240",554.92,557.24,2.32000000000005,Lars Klingbeil hat heute Morgen gesagt
143,"00:09:17,280","00:09:20,120",557.28,560.12,2.840000000000032,bei der Unterzeichnung des Koalitionsvertrags:
144,"00:09:20,160","00:09:21,400",560.16,561.4,1.240000000000009,Wir sind startklar.
145,"00:09:21,440","00:09:24,680",561.44,564.68,3.2399999999998954,"Hat er sich geirrt, oder sind die Abweichler nur in der Union?"
146,"00:09:24,680","00:09:26,960",564.68,566.96,2.2800000000000864,(Lehmann) Das ist Spekulation.
147,"00:09:27,000","00:09:30,400",567.0,570.4,3.3999999999999773,Wir werden den Namen nicht erfahren.
148,"00:09:32,760","00:09:36,360",572.76,576.36,3.6000000000000227,"Es sei denn, ein Geheimdienst hat jemanden geschmiert."
149,"00:09:36,400","00:09:39,160",576.4,579.16,2.759999999999991,Das glaube ich aber nicht.
150,"00:09:39,360","00:09:43,400",579.36,583.4,4.039999999999964,"Ich kann mir vorstellen, die genannten Gründe,"
151,"00:09:43,440","00:09:46,240",583.44,586.24,2.7999999999999545,gebrochene Wahlversprechen.
152,"00:09:48,040","00:09:51,000",588.04,591.0,2.9600000000000364,Merz hat eine Menge Scherben hinterlassen.
153,"00:09:51,040","00:09:54,240",591.04,594.24,3.2000000000000455,"Jemand, der so stark polarisiert,"
154,"00:09:54,680","00:09:58,000",594.68,598.0,3.32000000000005,"muss sich nicht wundern, dass eine Mehrheit fehlt."
155,"00:09:58,040","00:10:00,960",598.04,600.96,2.9200000000000728,"Ich kann mir auch vorstellen,"
156,"00:10:02,440","00:10:07,360",602.44,607.36,4.919999999999959,"den Weg, den er jetzt gegangen ist, auf die Linkspartei zu."
157,"00:10:07,440","00:10:11,160",607.44,611.16,3.7199999999999136,Das können sich einige auch zu anderen Seite vorstellen.
158,"00:10:11,200","00:10:14,680",611.2,614.68,3.4799999999999045,"Bringt es einen Nutzen, wenn man sagt,"
159,"00:10:16,560","00:10:20,440",616.56,620.44,3.880000000000109,"es gibt keine Mehrheiten links, dann suchen wir sie rechts?"
160,"00:10:20,480","00:10:22,680",620.48,622.68,2.199999999999932,Möglicherweise.
161,"00:10:24,360","00:10:28,880",624.36,628.88,4.519999999999982,"Sie haben schon bei Motiven gesagt, aus vielen ist nichts geworden,"
162,"00:10:28,920","00:10:31,480",628.92,631.48,2.560000000000059,ist das eine reine Rachegeschichte gewesen?
163,"00:10:31,480","00:10:33,080",631.48,633.08,1.6000000000000227,"(Steingart) Ich glaube,"
164,"00:10:33,160","00:10:37,040",633.16,637.04,3.8799999999999955,es ist ein handwerklicher Fehler von Lars Klingbeil.
165,"00:10:37,080","00:10:39,440",637.08,639.44,2.3600000000000136,Das zwischen Verkündung der Minister
166,"00:10:39,480","00:10:42,640",639.48,642.64,3.159999999999968,keine Zeit für Kommunikation war.
167,"00:10:44,280","00:10:47,800",644.28,647.8,3.519999999999982,Friedrich Merz hat viel mehr Zeit gehabt.
168,"00:10:47,840","00:10:51,320",647.84,651.32,3.480000000000018,"Menschen zu beruhigen, die nicht einverstanden sind."
169,"00:10:51,360","00:10:53,800",651.36,653.8,2.439999999999941,Die wird es auch immer wieder geben.
170,"00:10:53,840","00:10:57,680",653.84,657.68,3.839999999999918,Die mit dem Kanzler nicht einverstanden sind.
171,"00:10:57,720","00:11:02,280",657.72,662.28,4.559999999999945,"Wie geht man um mit Leuten, die anderer Meinung sind."
172,"00:11:02,360","00:11:06,240",662.36,666.24,3.8799999999999955,"Das ist Klingbeil, aber wir fragen erst mal nach Merz."
173,"00:11:06,320","00:11:10,320",666.32,670.32,4.0,Wo hat er seine Gegner auf den Plan gerufen bei dieser Abstimmung?
174,"00:11:10,320","00:11:13,080",670.32,673.08,2.759999999999991,"(Steingart) Es gibt nach wie vor welche,"
175,"00:11:13,120","00:11:16,800",673.12,676.8,3.67999999999995,die halten ihn für den falschen Kanzler.
176,"00:11:16,840","00:11:20,320",676.84,680.32,3.480000000000018,"Es gibt Leute, die halten, der saß heute auf der Bank,"
177,"00:11:20,360","00:11:22,440",680.36,682.44,2.080000000000041,den Ministerpräsidenten von NRW.
178,"00:11:22,480","00:11:24,800",682.48,684.8,2.3199999999999363,Dann wird jemand vorgeschlagen.
179,"00:11:24,800","00:11:27,360",684.8,687.36,2.560000000000059,"Das kann ein Ministerpräsidenten sein,"
180,"00:11:27,400","00:11:30,760",687.4,690.76,3.3600000000000136,zum Beispiel aus Schleswig-Holstein.
181,"00:11:30,800","00:11:33,520",690.8,693.52,2.7200000000000273,Aber auch aus Düsseldorf oder München.
