segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,000","00:00:04,000",0.0,4.0,4.0,"Einen schönen guten Abend, willkommen zu unserer Sendung,"
2,"00:00:04,080","00:00:07,240",4.08,7.24,3.16,"in der wir gleich zu Beginn einen Mann begrüßen,"
3,"00:00:07,360","00:00:11,440",7.36,11.44,4.079999999999999,der in der deutschen Politik trotz seiner latenten Hipsterhaftigkeit
4,"00:00:11,520","00:00:15,880",11.52,15.88,4.360000000000001,"schon alles war: Er war Nachwuchstalent, Kanzleraspirant,"
5,"00:00:15,960","00:00:19,200",15.96,19.2,3.2399999999999984,Beinahe-Parteichef und Bundesprügelknabe
6,"00:00:19,280","00:00:22,480",19.28,22.48,3.1999999999999993,"als Bundesgesundheitsminister und wenn nicht alles täuscht,"
7,"00:00:22,600","00:00:25,640",22.6,25.64,3.039999999999999,"wäre er gerne der nächste Wirtschaftsminister,"
8,"00:00:25,720","00:00:27,280",25.72,27.28,1.5600000000000023,"zumindest klingt er so,"
9,"00:00:27,360","00:00:30,760",27.36,30.76,3.400000000000002,"wenn er immer wieder lautstark eine ""Wirtschaftswende"" fordert:"
10,"00:00:30,840","00:00:34,040",30.84,34.04,3.1999999999999993,"""Unser Land"", sagt er, ""verliert täglich mehr an Wohlstand,"
11,"00:00:34,120","00:00:37,080",34.12,37.08,2.960000000000001,"und das größte Problem sitzt im Kanzleramt""."
12,"00:00:37,160","00:00:38,680",37.16,38.68,1.5200000000000031,Wie meint er das?
13,"00:00:38,800","00:00:41,360",38.8,41.36,2.5600000000000023,"Was genau ist das, eine ""Wirtschaftswende""?"
14,"00:00:41,440","00:00:43,320",41.44,43.32,1.8800000000000026,Herzlich willkommen Jens Spahn.
15,"00:00:43,400","00:00:46,280",43.4,46.28,2.8800000000000026,Wie sieht sie das?
16,"00:00:46,360","00:00:51,120",46.36,51.12,4.759999999999998,"Sehr versierte Journalistin, die für die Kolleg*innen der taz"
17,"00:00:51,200","00:00:54,560",51.2,54.56,3.3599999999999994,das Parlamentsbüro leitet.
18,"00:00:54,640","00:00:57,760",54.64,57.76,3.1199999999999974,Sie hat sich die neuen Wirtschaftspläne der Union angesehen
19,"00:00:57,840","00:01:01,920",57.84,61.92,4.079999999999998,"und sagt: ""Das ist wirklich nur Zeug aus den 90er Jahren."""
20,"00:01:01,960","00:01:04,120",61.96,64.12,2.1600000000000037,Was heißt das? Zurück in die Zukunft?
21,"00:01:04,200","00:01:05,840",64.2,65.84,1.6400000000000006,"Wenn ja, warum nicht?"
22,"00:01:05,880","00:01:07,600",65.88,67.6,1.7199999999999989,Sie rechnet ab mit dem Geraune
23,"00:01:07,680","00:01:10,840",67.68,70.84,3.1599999999999966,über die angeblich verschwundene Arbeitsmoral der Deutschen:
24,"00:01:10,920","00:01:13,080",70.92,73.08,2.1599999999999966,"""Das ist"", sagt sie, ""totaler Bullshit."""
25,"00:01:13,160","00:01:15,320",73.16,75.32,2.1599999999999966,Herzlich willkommen Anna Lehmann.
26,"00:01:15,400","00:01:18,920",75.4,78.92,3.519999999999996,"Apropos Fleiß und da kommt dieser Mann ins Spiel,"
27,"00:01:19,000","00:01:21,280",79.0,81.28,2.280000000000001,einer der bekanntesten Ökonomen des Landes.
28,"00:01:21,360","00:01:25,280",81.36,85.28,3.9200000000000017,"Es gibt eine Idee, die neuerdings immer wieder auftaucht."
29,"00:01:25,360","00:01:29,000",85.36,89.0,3.6400000000000006,"Es gab sie sogar schon mal in Frankreich, da war sie sogar Gesetz,"
30,"00:01:29,040","00:01:33,680",89.03999999999999,93.68,4.640000000000015,"jetzt reden hierzulande FDP und CDU davon, nämlich von der Idee,"
31,"00:01:33,760","00:01:37,320",93.75999999999999,97.32,3.5600000000000023,Überstunden in Zukunft steuerfrei zu stellen.
32,"00:01:37,400","00:01:41,160",97.4,101.16,3.759999999999991,"Jede Überstunde brutto für netto, ohne weitere Abzüge."
33,"00:01:41,280","00:01:43,720",101.28,103.72,2.4399999999999977,Jens Spahn findet das gut.
34,"00:01:43,760","00:01:46,920",103.75999999999999,106.92,3.160000000000011,"Er dagegen sagt: ""Das ist eine totale Luftnummer,"
35,"00:01:47,000","00:01:48,680",107.0,108.68,1.6800000000000068,"echter politischer Humbug."""
36,"00:01:48,800","00:01:52,840",108.8,112.84,4.040000000000006,"Warum? Frage an Marcel Fratzscher, herzlich willkommen."
37,"00:01:52,960","00:01:57,360",112.96000000000001,117.36,4.3999999999999915,"Ich bin und da kommt sie ins Spiel, gespannt auf einen Gedankenaustausch,"
38,"00:01:57,440","00:02:00,440",117.44,120.44,3.0,"der intensiv, aber nicht einfach zu werden verspricht."
39,"00:02:00,520","00:02:04,840",120.52,124.84,4.320000000000007,"Sie gehört zu einer der mittlerweile immer weniger werdenden Ärztinnen,"
40,"00:02:04,920","00:02:07,760",124.92,127.76,2.8400000000000034,die Schwangerschaftsabbrüche durchführen.
41,"00:02:07,840","00:02:12,000",127.84,132.0,4.159999999999997,"In 20 Jahren hat sich die Zahl der Praxen und Kliniken, die das machen,"
42,"00:02:12,080","00:02:13,680",132.08,133.68,1.5999999999999943,fast halbiert.
43,"00:02:13,760","00:02:15,440",133.76,135.44,1.6800000000000068,Warum ist das so?
44,"00:02:15,520","00:02:19,040",135.52,139.04,3.519999999999982,Ist das Verbot von Abbrüchen noch zeitgemäß?
45,"00:02:19,120","00:02:24,000",139.12,144.0,4.8799999999999955,"Vor mehr als 150 Jahren wurde der Paragraf 218 Gesetz,"
46,"00:02:24,080","00:02:28,840",144.07999999999998,148.84,4.760000000000019,jetzt ringen Politiker und Wissenschaftler wieder um die Frage:
47,"00:02:28,960","00:02:33,080",148.96,153.07999999999998,4.119999999999976,Ab wann ist ein Mensch ein Mensch?
