segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,040","00:00:02,000",0.04,2.0,1.96,Diese Untertitel sind live produziert.
2,"00:00:02,040","00:00:05,920",2.04,5.92,3.88,"Einen schönen guten Abend und willkommen zu unserer Sendung,"
3,"00:00:06,000","00:00:08,680",6.0,8.68,2.6799999999999997,"in der wir zu später Stunde einen Mann begrüßen,"
4,"00:00:08,720","00:00:11,680",8.72,11.68,2.959999999999999,der einen harten Tag hinter sich hat.
5,"00:00:11,760","00:00:13,840",11.76,13.84,2.08,"Es geht nämlich um eine Entscheidung,"
6,"00:00:13,920","00:00:17,160",13.92,17.16,3.24,bei der er als Hamburger Innensenator nur verlieren kann.
7,"00:00:17,240","00:00:19,160",17.24,19.16,1.9200000000000017,"Es geht nämlich um die heikle Frage,"
8,"00:00:19,240","00:00:21,960",19.24,21.96,2.7200000000000024,ob wir am kommenden Wochenende wieder solche Bilder
9,"00:00:22,040","00:00:24,640",22.04,24.64,2.6000000000000014,in der Hamburger Innenstadt sehen werden.
10,"00:00:24,720","00:00:27,880",24.72,27.88,3.16,"""Unerträglich"" hat er das beim letzten Mal genannt,"
11,"00:00:27,960","00:00:30,200",27.96,30.2,2.2399999999999984,"""das widert mich an""."
12,"00:00:30,320","00:00:33,920",30.32,33.92,3.6000000000000014,Und trotzdem wird es wahrscheinlich wieder passieren.
13,"00:00:34,000","00:00:39,080",34.0,39.08,5.079999999999998,"Warum? Fragen an Andy Grote (AG), herzlich willkommen."
14,"00:00:41,240","00:00:45,440",41.24,45.44,4.199999999999996,"Versteht diese Frau offenbar auch nicht, sehr geschätzte Kollegin,"
15,"00:00:45,480","00:00:48,160",45.48,48.16,2.6799999999999997,"die Chefredakteurin vom RND, die sagt:"
16,"00:00:48,240","00:00:52,040",48.24,52.04,3.799999999999997,"""Der Staat muss endlich agieren und dem nicht hilflos gegenüberstehen."
17,"00:00:52,120","00:00:54,760",52.12,54.76,2.6400000000000006,"Es hat bisher noch nicht einen Versuch gegeben,"
18,"00:00:54,840","00:00:57,000",54.84,57.0,2.1599999999999966,"diese Organisation zu verbieten."""
