segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
1,"00:00:00,320","00:00:02,240",0.32,2.24,1.9200000000000002,- Willkommen zu unserer Sendung und zur ersten Sendung
2,"00:00:02,280","00:00:10,640",2.28,10.64,8.360000000000001,"nach einer Rede, die es in sich hatte."
3,"00:00:11,480","00:00:15,200",11.48,15.2,3.719999999999999,- Die Gefahr über die ich mir in Bezug auf Europa
4,"00:00:15,240","00:00:18,960",15.24,18.96,3.7200000000000006,"am meisten Sorgen mache, ist nicht Russland, oder China,"
5,"00:00:19,000","00:00:21,920",19.0,21.92,2.9200000000000017,"kein externer Akteur, es ist die Bedrohung von Innen."
6,"00:00:21,960","00:00:25,960",21.96,25.96,4.0,"der Rückzug Europas von einigen seiner grundlegendsten Werte,"
7,"00:00:26,000","00:00:28,920",26.0,28.92,2.9200000000000017,die es mit den Vereinigten Staaten von Amerika teilt.
8,"00:00:32,080","00:00:35,080",32.08,35.08,3.0,"- Eine Rede, die einen nicht loslässt."
9,"00:00:35,120","00:00:41,320",35.12,41.32,6.200000000000003,und über den die stellvertretende CDU-Vorsitzende
10,"00:00:41,360","00:00:46,240",41.36,46.24,4.880000000000003,"und Bildungsministerin aus Schleswig-Holstein,"
11,"00:00:46,320","00:00:48,400",46.32,48.4,2.0799999999999983,"Karin Prien (KP), sagt: ""Wir wachen gerade in einer neuen Epoche auf..."
12,"00:00:48,440","00:00:50,040",48.44,50.04,1.6000000000000014,"und wir werden uns in rasanter Geschwindigkeit verändern müssen."""
13,"00:00:50,080","00:00:51,040",50.08,51.04,0.9600000000000009,Herzlich willkommen!
14,"00:00:51,080","00:00:52,880",51.08,52.88,1.8000000000000043,Das sieht sie offenbar ähnlich und sagt:
15,"00:00:52,960","00:00:57,200",52.96,57.2,4.240000000000002,"""Diese Rede wird noch Stoff für viele akademische Arbeiten sein,"
16,"00:00:57,240","00:00:58,920",57.24,58.92,1.6799999999999997,denn sie ist ein Meisterwerk in Perfidie.
17,"00:00:59,000","00:01:03,000",59.0,63.0,4.0,Die Werte der liberalen Demokratie europäischer Prägung
18,"00:01:03,080","00:01:09,400",63.08,69.4,6.320000000000007,"gegen das liberale Europa selbst zu drehen,"
